class,check,variable
516,"[""apr_off_t"", ""ap_get_module_config_ret"", null]","[null, null, ""request_rec"", null, null, null, ""apr_pstrdup_arg"", ""apr_off_t"", ""ap_get_module_config_ret"", null]"
517,"[""apr_off_t"", ""apr_off_t"", ""ap_get_module_config_ret"", null]","[null, null, ""request_rec"", null, null, null, ""apr_pstrdup_arg"", ""apr_off_t"", ""ap_get_module_config_ret"", null]"
518,"[""static""]","[null, null, ""read_array_arg"", null]"
519,"[""read_array_ret"", null]","[null, null, ""read_array_ret"", ""read_array_arg_ret"", null, ""header_file_arg_ret"", null]"
520,"[""apr_file_read_full_arg_ret"", null]","[null, null, ""read_array_arg_ret"", null, ""header_file_arg_ret"", null, ""apr_file_read_full_arg_ret""]"
521,"[""apr_file_open_ret"", null]","[null, null, ""apr_file_open_ret"", ""read_array_arg_ret"", null, ""data_file_arg_ret"", null]"
522,"[""file_cache_recall_mydata_ret"", null]","[null, null, ""file_cache_recall_mydata_ret"", ""file_cache_recall_mydata_arg_ret"", null, ""file_cache_recall_mydata_arg_ret"", null]"
523,"[""file_cache_recall_mydata_ret"", null]","[null, null, ""file_cache_recall_mydata_arg_ret"", null, ""file_cache_recall_mydata_arg_ret"", null]"
1683,"[""disk_cache_object_t"", null]","[null, null, null, ""disk_cache_object_t"", null]"
1684,"[""APR_STATUS_IS_ENOENT_ret"", ""apr_file_remove_ret"", null]","[null, null, ""apr_file_remove_ret"", null, ""disk_cache_object_t"", null]"
524,"[""apr_pstrdup_arg""]","[null, null, null, ""strrchr_arg_ret""]"
1685,"[""apr_file_gets_ret"", null]","[null, null, ""request_rec""]"
525,"[""int"", """"]","[null, null, ""request_rec"", null, ""request_rec"", null]"
526,"[""disk_cache_object_t"", null]","[null, null, ""read_table_arg"", null, ""disk_cache_object_t"", null]"
527,"[""disk_cache_object_t"", null]","[null, null, ""read_table_arg_ret"", null, ""disk_cache_object_t"", null]"
528,"[""apr_file_mktemp_ret"", null]","[null, null, ""apr_file_mktemp_ret"", ""ap_cache_cacheable_headers_out_arg"", null, ""data_file_arg"", null]"
529,"[""safe_file_rename_ret"", null]","[null, null, ""safe_file_rename_ret"", ""ap_cache_cacheable_headers_out_arg"", null, ""data_file_arg"", null, ""data_file_arg"", null]"
530,"[""apr_file_mktemp_ret"", null]","[null, null, ""apr_file_mktemp_ret"", ""ap_cache_cacheable_headers_out_arg"", null, ""header_file_arg_ret"", null]"
531,"[""apr_file_writev_ret"", null]","[null, null, ""apr_file_writev_ret"", ""ap_cache_cacheable_headers_out_arg"", null, ""header_file_arg_ret"", null]"
532,"[""store_table_ret"", null]","[null, null, ""store_table_ret"", ""ap_cache_cacheable_headers_out_arg_ret"", null, ""header_file_arg_ret"", null]"
533,"[""store_table_ret"", null]","[null, null, ""store_table_ret"", ""ap_cache_cacheable_headers_in_arg_ret"", null, ""header_file_arg_ret"", null]"
534,"[""safe_file_rename_ret"", null]","[null, null, ""safe_file_rename_ret"", ""ap_cache_cacheable_headers_in_arg_ret"", null, ""header_file_arg_ret"", null, ""header_file_arg_ret"", null]"
535,"[""safe_file_rename_ret"", null]","[null, null, ""ap_cache_cacheable_headers_in_arg_ret"", null, ""header_file_arg_ret"", null]"
536,"[""apr_bucket_read_ret"", null]","[null, null, ""file_cache_errorcleanup_arg"", null, ""cache_handle_t"", null, null]"
537,"[""apr_file_write_full_ret"", null]","[null, null, ""file_cache_errorcleanup_arg_ret"", null, ""cache_handle_t"", null, null]"
1686,"[""file_cache_errorcleanup_arg_ret"", null, ""ap_get_module_config_ret"", null]","[null, null, ""file_cache_errorcleanup_arg_ret"", null, null, null, ""cache_handle_t"", null, null, ""file_cache_errorcleanup_arg_ret"", null, ""ap_get_module_config_ret"", null]"
538,"[""file_cache_errorcleanup_arg_ret"", null, null, ""file_cache_errorcleanup_arg_ret"", null]","[null, null, ""file_cache_errorcleanup_arg_ret"", null, ""cache_handle_t"", null, null]"
539,"[null, ""file_cache_errorcleanup_arg_ret"", null, ""apr_atoi64_ret""]","[null, null, ""file_cache_errorcleanup_arg_ret"", null, ""cache_handle_t"", null, null]"
540,"[""APR_BUCKET_IS_EOS_ret"", ""APR_BRIGADE_LAST_ret""]","[null, null, ""file_cache_el_final_arg_ret"", null, ""file_cache_el_final_arg_ret"", null]"
541,"[""apr_table_get_ret"", ""apr_table_get_ret""]","[null, null, null, "" list provider recall_headers_arg_ret"", null]"
542,"[""ap_cache_check_freshness_ret""]","[null, null, null, ""ap_cache_check_freshness_arg_ret"", null, ""ap_cache_check_freshness_arg_ret"", null]"
543,"["" cache provider remove_url_ret"", null]","[null, null, "" cache provider remove_url_ret"", ""ap_cache_check_freshness_arg_ret"", null]"
544,"[""ap_get_module_config_ret""]","[null, null, ""ap_get_server_name_arg"", null]"
545,"[""ap_get_module_config_ret""]","[null, null, null, ""ap_get_server_port_arg_ret"", null, ""ap_get_server_port_arg_ret"", null, null, ""apr_pstrdup_arg_ret""]"
1687,[null],"[null, null, ""server_rec""]"
546,"[""DC_CTX_get_session_ret""]","[null, null, ""server_rec""]"
1688,"[""DC_CTX_get_session_arg_ret"", ""DC_CTX_get_session_arg_ret""]","[null, null, ""server_rec""]"
1689,"[""DC_CTX_remove_session_ret""]","[null, null, ""server_rec""]"
1690,"[""apr_pool_create_ret"", null]","[null, null, ""apr_pool_create_ret"", ""dbd_prepared_init_arg"", null]"
547,"[""APR_STATUS_IS_ENOTIMPL_ret""]","[null, null, ""apr_dbd_get_driver_ret"", ""dbd_prepared_init_arg"", null, ""dbd_prepared_init_arg"", null]"
548,"[""APR_STATUS_IS_EDSOOPEN_ret""]","[null, null, ""apr_dbd_get_driver_ret"", ""dbd_prepared_init_arg"", null, ""dbd_prepared_init_arg"", null]"
549,"[""APR_STATUS_IS_ESYMNOTFOUND_ret""]","[null, null, ""apr_dbd_get_driver_ret"", ""dbd_prepared_init_arg"", null, ""dbd_prepared_init_arg"", null]"
550,"[""APR_STATUS_IS_ENOTIMPL_ret""]","[null, null, ""apr_dbd_get_driver_ret"", ""dbd_prepared_init_arg"", null]"
551,"[""apr_dbd_open_ex_ret"", null]","[null, null, ""apr_dbd_open_ex_ret"", ""dbd_prepared_init_arg"", null, ""dbd_prepared_init_arg"", null, ""apr_dbd_open_ex_arg_ret""]"
552,"[""apr_dbd_open_ex_ret""]","[null, null, ""apr_dbd_open_ex_ret"", ""dbd_prepared_init_arg"", null]"
553,"[""dbd_prepared_init_ret"", null]","[null, null, ""dbd_prepared_init_ret"", ""dbd_prepared_init_arg_ret"", null, ""apr_dbd_error_ret"", ""apr_dbd_error_ret""]"
554,"[""apr_reslist_create_ret"", null]","[null, null, ""apr_reslist_create_ret"", ""server_rec""]"
555,"[""apr_pool_create_ret"", null]","[null, null, ""apr_pool_create_ret"", ""dbd_setup_arg""]"
556,"[""apr_thread_mutex_create_ret"", null]","[null, null, ""apr_thread_mutex_create_ret"", ""dbd_setup_arg_ret""]"
557,"[""dbd_setup_init_ret""]","[null, null, ""dbd_setup_init_ret"", ""dbd_setup_init_arg_ret""]"
558,"[""apr_thread_mutex_lock_ret"", null]","[null, null, ""apr_thread_mutex_lock_ret"", ""dbd_setup_arg""]"
559,"[""apr_thread_mutex_unlock_ret"", null]","[null, null, ""apr_thread_mutex_unlock_ret"", ""dbd_setup_arg_ret""]"
560,"[""misspelled_file"", ""int_arg"", null, ""apr_array_push_arg_ret"", null, ""misspelled_file"", ""int_arg"", ""misspelled_file"", ""int_arg""]","[null, null, null, ""ap_construct_url_arg_ret"", ""apr_table_get_ret"", ""ap_construct_url_arg_ret"", null, ""ap_construct_url_arg_ret"", ""apr_table_get_ret""]"
561,"[""misspelled_file"", ""int_arg"", null, ""apr_array_push_arg_ret"", null, ""misspelled_file"", ""int_arg"", ""misspelled_file"", ""int_arg""]","[null, null, ""ap_construct_url_arg_ret"", ""ap_escape_uri_arg_ret"", ""ap_construct_url_arg_ret"", null, ""apr_array_push_arg_ret"", null, ""ap_escape_uri_arg_ret""]"
562,"[""alias_matches_ret"", ""ap_regexec_ret"", ""alias_entry"", ""ap_pregcomp_ret"", ""alias_entry"", ""ap_pregcomp_ret""]","[null, null, ""cmd_parms"", null, ""cmd_parms"", ""cmd_parms"", null, ""cmd_parms"", null, null, ""cmd_parms"", null, null, ""alias_entry"", null, ""alias_entry"", ""ap_pregcomp_ret""]"
1691,"[""try_alias_list_ret""]","[null, null, ""ap_construct_url_arg_ret"", ""char"", ""ap_construct_url_arg_ret"", null, ""ap_construct_url_ret""]"
1692,"[""ap_is_url_ret""]","[null, null, ""ap_construct_url_arg_ret"", ""ap_construct_url_arg_ret"", null, ""ap_is_url_arg_ret""]"
563,"[""ap_strchr_c_ret"", ""strncmp_ret"", ""strcmp_ret"", ""apr_pstrcat_arg""]","[null, null, ""ap_construct_url_arg_ret"", ""ap_construct_url_arg_ret"", null]"
564,"[""strlen_arg_ret""]","[null, null, ""ap_construct_url_arg_ret"", ""ap_construct_url_arg_ret"", null]"
565,"[""strcasecmp_ret""]","[""ap_escape_html_ret"", ""ap_set_content_type_arg_ret"", null]"
1915,"[""strcasecmp_ret""]","[""request_rec""]"
1693,"[""strcasecmp_ret"", ""char""]","[""request_rec"", ""char"", null]"
1916,"[""strcasecmp_ret""]","[""request_rec"", ""strcasecmp_arg_ret"", ""char"", null]"
566,"[""int""]","[""imap_reply_arg_ret""]"
567,"[""apr_table_get_ret"", ""ap_internal_redirect_handler_arg"", null, null, null]","[null, null, ""ap_internal_redirect_handler_arg"", ""ap_internal_redirect_handler_arg"", null]"
568,"[""rewritemap_program_child_ret"", null, ""rewritemap_program_child_arg_ret"", null, ""rewritemap_program_child_arg_ret"", null]","[null, null, ""rewritemap_program_child_ret"", ""server_rec"", ""rewritemap_entry"", null]"
1694,"[""apr_file_open_ret"", ""apr_file_open_ret"", null]","[null, null, ""apr_file_open_ret"", ""request_rec"", ""apr_file_open_arg_ret""]"
569,"[""apr_dbm_open_ex_ret"", ""apr_dbm_open_ex_ret"", null]","[null, null, ""apr_dbm_open_ex_ret"", ""request_rec"", ""apr_dbm_open_ex_arg_ret""]"
570,"[""apr_dbd_pvselect_ret""]","[null, null, ""dbd_acquire_arg_ret"", ""apr_dbd_error_ret"", ""apr_dbd_pvselect_arg_ret""]"
571,"[""apr_dbd_get_row_ret""]","[null, null, ""dbd_acquire_arg_ret"", ""apr_dbd_error_ret"", ""apr_dbd_pvselect_arg_ret""]"
572,"[""apr_global_mutex_lock_ret"", null]","[null, null, ""apr_global_mutex_lock_ret"", ""request_rec""]"
573,"[""apr_global_mutex_unlock_ret"", null]","[null, null, ""apr_global_mutex_unlock_ret"", ""request_rec""]"
574,"[""apr_stat_ret"", null]","[null, null, ""apr_stat_ret"", ""rewritelog_arg"", ""apr_hash_get_ret"", null]"
1695,"[""apr_stat_ret"", null]","[null, null, ""apr_stat_ret"", ""rewritelog_arg_ret"", ""apr_hash_get_ret"", null]"
575,"[""strncasecmp_ret""]","[null, null, ""cmd_parms"", null]"
576,"[""cmd_parseflagfield_arg_ret"", null, ""cmd_parseflagfield_arg_ret"", null, null, ""cmd_parseflagfield_arg_ret"", null, null]","[null, null, ""cmd_parms"", null, ""parseargline_arg_ret""]"
1696,"[""apr_global_mutex_child_init_ret"", null]","[null, null, ""apr_global_mutex_child_init_ret"", ""server_rec""]"
577,"[""init_cache_ret""]","[null, null, ""apr_global_mutex_child_init_ret"", ""server_rec""]"
578,[null],"[null, null, ""rewritelog_arg_ret"", ""rewritelog_arg_ret"", null]"
579,"[""ap_allow_options_ret"", null, null]","[null, null, ""ap_allow_options_arg_ret"", ""ap_allow_options_arg_ret"", null]"
580,"[""apr_tolower_ret""]","[null, null, ""request_rec"", ""request_rec"", null, ""char""]"
581,"[""apr_isspace_arg_ret""]","[null, null, ""request_rec"", ""request_rec"", null, ""char""]"
582,"[""apr_file_open_ret"", ""apr_file_open_ret"", null]","[null, null, ""apr_file_open_ret"", ""set_vlist_validator_arg"", ""set_vlist_validator_arg"", null]"
583,"[""apr_strtoff_ret"", ""apr_strtoff_arg_ret"", ""apr_strtoff_arg_ret""]","[null, null, ""set_vlist_validator_arg"", ""apr_strtoff_arg_ret"", ""set_vlist_validator_arg"", null]"
584,"[""get_body_ret"", ""set_mime_fields_arg_ret"", ""apr_pstrdup_arg_ret""]","[null, null, ""set_vlist_validator_arg"", ""apr_pstrdup_ret"", ""set_vlist_validator_arg"", null]"
585,"[""apr_dir_open_ret"", ""apr_dir_open_ret"", null]","[null, null, ""apr_dir_open_ret"", ""ap_sub_req_lookup_dirent_arg"", ""read_type_map_arg"", null]"
586,"[""int"", ""read_type_map_arg_ret"", null, null]","[null, null, ""ap_sub_req_lookup_dirent_arg_ret"", ""ap_sub_req_lookup_dirent_arg_ret"", null]"
587,"[""int"", ""read_type_map_arg_ret"", null, null]","[""apr_array_pstrcat_ret"", null, null, ""apr_pstrcat_arg"", ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, """", ""mime_match_arg_ret"", null]"
588,"[""int"", ""read_type_map_arg_ret"", null, null]","[""apr_array_pstrcat_ret"", null, null, ""apr_pstrcat_arg"", ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null]"
589,"[""best_match_arg_ret""]","[null, null, ""store_variant_list_arg_ret"", ""store_variant_list_arg_ret"", ""char""]"
590,"[""best_match_arg_ret""]","[null, null, ""store_variant_list_arg_ret"", ""store_variant_list_arg_ret"", null]"
591,"[""strcmp_ret"", ""apr_pool_cleanup_register_arg"", null, ""apr_pstrcat_arg""]","[null, null, ""cmd_parms"", null, ""strcmp_arg_ret""]"
592,"[""strcmp_ret"", ""apr_pool_cleanup_register_arg"", null, ""apr_pstrcat_arg""]","[null, null, ""cmd_parms"", null, ""apr_pstrcat_arg_ret""]"
1697,"[""ap_module_symbol_t"", null, null]","[""apr_file_open_stdout_arg_ret"", ""ap_module_symbol_t"", null]"
1698,"[""ap_watchdog_t"", null]","[""getpid_ret"", null, null, null, null, null, ""ap_watchdog_t"", null, ""ap_watchdog_t"", null]"
593,"[""getenv_ret"", ""getenv_ret""]","[""getpid_ret"", null, null, ""ap_run_watchdog_need_arg"", null, ""getenv_ret""]"
594,"[""wd_startup_ret"", ""wd_startup_ret"", null]","[null, null, ""wd_startup_ret"", ""ap_run_watchdog_need_arg_ret""]"
595,"[""apr_pcalloc_ret"", null]","[null, null, ""ap_run_watchdog_need_arg_ret"", ""apr_pcalloc_ret"", null]"
596,"[""wd_startup_ret"", ""wd_startup_ret"", null]","[null, null, ""wd_startup_ret"", ""server_rec""]"
597,"[""apr_pool_userdata_get_arg_ret"", null, null, null]","[null, null, ""server_rec"", null]"
1699,"[""int""]","[""request_rec"", null, ""char"", null]"
598,"[""ap_get_module_config_ret"", null, null]","[""request_rec"", ""ap_get_module_config_ret"", null, ""int"", null]"
599,"[""ap_get_module_config_ret"", null, null]","[""ap_get_module_config_ret"", null, ""request_rec""]"
600,"[""ap_get_module_config_ret"", null, null]","[""request_rec"", null]"
1917,"[""int""]","[""request_rec""]"
1700,"[""ap_get_module_config_ret"", null, null]","[""emit_preamble_arg_ret"", ""emit_preamble_arg_ret"", null]"
601,"[""int""]","[""ap_psignature_ret"", ""do_emit_plain_arg_ret""]"
602,"[""int""]","[""do_emit_plain_arg_ret""]"
603,"[""int""]","[""request_rec"", null, ""char"", ""char"", ""char"", null]"
604,"[""int""]","[""char"", ""request_rec""]"
1701,"[""find_default_icon_arg"", null, null]","[""ap_rprintf_arg""]"
605,"[""terminate_description_arg"", null]","[""ap_rprintf_arg"", ""find_default_icon_arg"", null, null, null]"
606,"[""find_default_icon_ret"", ""find_default_icon_ret""]","[""ap_escape_html_ret"", ""ap_rprintf_arg"", null]"
1964,"[""terminate_description_arg"", null]","[""ap_rprintf_arg_ret""]"
1918,"[""find_default_icon_ret"", ""find_default_icon_ret""]","[""ap_rprintf_arg_ret""]"
607,"[""terminate_description_arg"", null]","[""ap_rprintf_arg_ret"", ""find_default_icon_arg_ret"", null, null, null]"
1702,"[""terminate_description_arg"", null]","[""emit_link_arg_ret"", ""find_default_icon_arg_ret"", null, null, null]"
608,"[""terminate_description_arg"", null]","[""emit_link_arg_ret"", ""apr_psprintf_ret"", null]"
1919,"[""terminate_description_arg"", null]","[""emit_link_arg_ret""]"
609,"[""find_default_icon_ret"", ""find_default_icon_ret""]","[""ap_escape_html_ret"", ""emit_link_arg_ret"", null]"
610,"[""terminate_description_arg"", null]","[""memset_arg_ret"", ""emit_link_arg_ret""]"
1705,"[""terminate_description_arg"", null]","[""ap_rputc_arg_ret""]"
611,"["" struct ent"", ""int"", ""apr_pstrdup_arg"", ""terminate_description_arg"", null]","[""ap_rputc_arg_ret"", ""int"", ""apr_pstrdup_ret"", null]"
612,"["" struct ent"", ""int"", ""apr_pstrdup_arg"", ""terminate_description_arg"", null]","[""ap_rputc_arg_ret"", ""int"", null]"
613,"[""find_default_icon_arg_ret"", null, null]","[""ap_rputc_arg_ret""]"
614,"[""terminate_description_arg"", null]","[""ap_rputc_arg_ret"", ""find_default_icon_arg_ret"", null, null, null]"
615,"[""terminate_description_arg"", null]","[""ap_rputc_arg_ret"", ""ap_escape_html_ret"", null]"
616,"["" struct ent"", ""int"", null, ""find_default_icon_arg_ret"", null]","[""ap_escape_html_ret"", ""ap_rputc_arg_ret"", "" struct ent"", ""int"", null, "" struct ent"", ""int"", null, null]"
1703,"["" struct ent"", ""int"", null, ""find_default_icon_arg_ret"", null]","[""ap_rprintf_arg_ret""]"
617,"[""find_default_icon_arg_ret"", null, null]","[""ap_escape_html_ret"", ""ap_rprintf_arg_ret"", ""find_default_icon_arg_ret"", null, null, ""ap_escape_html_ret"", null]"
618,"[""find_default_icon_arg_ret"", null, null]","[""ap_escape_html_ret"", ""ap_rprintf_arg_ret"", ""find_default_icon_arg_ret"", null, null, ""ap_escape_html_ret"", ""memset_arg_ret"", ""strlen_ret"", null]"
619,"["" struct ent"", ""int"", ""apr_time_exp_lt_arg""]","[""ap_rprintf_arg_ret"", ""find_default_icon_arg_ret"", null, null, ""apr_strftime_arg"", null]"
620,"["" struct ent"", ""int"", ""apr_time_exp_lt_arg""]","[""ap_rprintf_arg_ret"", ""find_default_icon_arg_ret"", null, null, null]"
621,"[""terminate_description_arg"", null]","[""apr_strfsize_ret"", ""ap_rprintf_arg_ret"", ""find_default_icon_arg_ret"", null, null, null]"
622,"[""find_default_icon_arg_ret"", null, null]","[""ap_rprintf_arg_ret"", ""find_default_icon_arg_ret"", null, null, "" struct ent"", ""int"", ""terminate_description_arg"", null]"
623,"[""find_default_icon_arg_ret"", null, null]","[""terminate_description_ret"", ""ap_rprintf_arg_ret"", ""find_default_icon_arg_ret"", null, null, null]"
624,"["" struct ent"", ""int"", ""terminate_description_arg""]","[""ap_rprintf_arg_ret""]"
625,"[""terminate_description_arg"", null]","[""ap_rprintf_arg_ret"", ""ap_escape_html_ret"", null]"
626,"["" struct ent"", ""int"", null, ""terminate_description_arg_ret"", null]","[""ap_escape_html_ret"", ""ap_rprintf_arg_ret"", "" struct ent"", ""int"", null, "" struct ent"", ""int"", null, null]"
1704,"["" struct ent"", ""int"", null, ""terminate_description_arg_ret"", null]","[""ap_rprintf_arg_ret""]"
627,"[""terminate_description_arg"", null]","[""ap_escape_html_ret"", ""ap_rputc_arg_ret"", ""ap_escape_html_ret"", ""memset_arg_ret"", ""strlen_ret"", null]"
628,"["" struct ent"", ""int"", ""apr_time_exp_lt_arg""]","[null, ""ap_rputc_arg_ret""]"
629,"["" struct ent"", ""int"", ""apr_time_exp_lt_arg""]","[""ap_rputc_arg_ret""]"
630,"[""terminate_description_arg"", null]","[""apr_strfsize_ret"", ""ap_rputc_arg_ret""]"
631,"["" struct ent"", ""int"", ""terminate_description_arg""]","[""terminate_description_ret"", ""ap_rputc_arg_ret""]"
632,"[""terminate_description_arg"", null]","[""ap_escape_html_ret"", ""ap_rputc_arg_ret"", ""ap_escape_html_ret"", null]"
633,"[""apr_int32_t"", null]","[""ap_rputc_arg_ret"", ""apr_psprintf_ret"", null]"
1920,"[""apr_int32_t"", null]","[""ap_rputc_arg_ret""]"
634,"[""apr_dir_open_ret"", ""apr_dir_open_ret"", null]","[null, null, ""apr_dir_open_ret"", ""ap_set_content_type_arg"", ""ap_set_content_type_arg"", null]"
635,"[""ap_allow_options_ret"", null]","[null, null, ""index_directory_arg_ret"", ""index_directory_arg_ret"", null]"
636,"[""log_script_err_arg_ret"", null, null, ""log_script_err_arg_ret"", null, null, ""char""]","[""apr_file_open_arg_ret"", ""char""]"
637,"[""log_script_err_arg_ret"", null, null, ""log_script_err_arg_ret"", null, null, ""char""]","[""apr_file_open_arg_ret""]"
638,"[""log_script_err_arg_ret"", null, null, ""log_script_err_arg_ret"", null, null, ""char""]","[""apr_file_open_arg_ret"", ""apr_table_entry_t"", ""int"", null, ""apr_table_entry_t"", ""int"", null]"
1706,"[""char"", ""char""]","[""apr_file_open_arg_ret"", ""char""]"
1707,"[""int""]","[""apr_file_open_arg_ret""]"
