class,class_size,check,variable
1094,1,"[""apr_table_get_ret""]","[""ap_proxy_parse_wstatus_ret"", ""ap_rprintf_arg_ret""]"
1095,1,"[""apr_rfc822_date_ret"", ""ap_proxy_parse_wstatus_arg_ret"", null, null, null]","[""ap_rprintf_arg_ret"", null, null]"
2726,4,"[""apr_table_get_ret""]","[""ap_escape_html_ret"", ""ap_rprintf_arg_ret"", null]"
2498,2,"[""strcasecmp_ret""]","[""ap_rprintf_arg_ret""]"
2499,3,"[""ap_proxy_parse_wstatus_arg_ret"", null, null, null]","[""ap_rprintf_arg_ret""]"
1096,1,"[""apr_table_get_ret""]","[null, ""ap_set_content_type_arg_ret""]"
1097,1,"[""apr_table_get_ret""]","[""ap_escape_html_ret"", ""ap_get_server_name_ret"", ""ap_get_server_name_arg_ret"", null]"
1098,1,"[""apr_table_get_ret""]","[""ap_get_server_description_ret"", ""ap_get_server_name_arg_ret"", null]"
1099,1,"[""apr_table_get_ret""]","[""ap_get_server_built_ret"", ""ap_get_server_name_arg_ret"", null]"
2500,3,"[""apr_table_get_ret""]","[""ap_get_server_name_arg_ret"", ""PROXY_COPY_CONF_PARAMS_arg_ret"", null, null]"
2501,3,"[""apr_table_get_ret""]","[""ap_get_server_name_arg_ret""]"
1100,1,"[""apr_table_get_ret""]","[""ap_escape_uri_ret"", ""ap_get_server_name_arg_ret"", ""PROXY_THREAD_UNLOCK_arg_ret"", null, ""strcmp_arg_ret"", ""sizeof_arg"", ""PROXY_THREAD_UNLOCK_arg_ret"", null, null, null]"
1101,1,"[""apr_table_get_ret""]","[""ap_get_server_name_arg_ret"", ""PROXY_THREAD_UNLOCK_arg_ret"", null, ""strcmp_arg_ret"", ""PROXY_THREAD_UNLOCK_arg_ret"", null, null, null]"
1102,1,"[""strcmp_ret""]","[""ap_rprintf_arg_ret"", ""PROXY_THREAD_UNLOCK_arg_ret"", null, null, ""PROXY_THREAD_UNLOCK_arg_ret"", null, null, null]"
1103,1,"[""strcmp_ret""]","[""ap_rprintf_arg_ret"", ""PROXY_THREAD_UNLOCK_arg_ret"", null, null, null]"
1104,1,"[""PROXY_THREAD_UNLOCK_arg_ret"", null, null]","[""ap_rprintf_arg_ret""]"
1105,1,"[""PROXY_THREAD_UNLOCK_arg_ret"", null, null]","[""ap_rprintf_arg_ret"", ""PROXY_THREAD_UNLOCK_arg_ret"", null, null, null]"
1106,1,"[""apr_table_get_ret""]","[""ap_rprintf_arg_ret"", ""PROXY_THREAD_UNLOCK_arg_ret"", null, null, null]"
1107,1,"[""apr_table_get_ret""]","[""ap_escape_uri_ret"", ""ap_escape_uri_ret"", ""ap_rprintf_arg_ret"", ""PROXY_THREAD_UNLOCK_arg_ret"", null, ""strcmp_arg_ret"", ""sizeof_arg"", ""PROXY_THREAD_UNLOCK_arg_ret"", null, null, null]"
1108,1,"[""apr_table_get_ret""]","[""ap_proxy_worker_name_ret"", ""ap_rprintf_arg_ret"", ""ap_proxy_worker_name_arg_ret"", null, null, ""ap_proxy_worker_name_arg_ret"", null, null, null]"
1109,1,"[""apr_table_get_ret""]","[""ap_proxy_parse_wstatus_ret"", ""ap_rprintf_arg_ret"", null]"
2502,2,"[""apr_table_get_ret""]","[""apr_strfsize_ret"", ""ap_rprintf_arg_ret""]"
2503,3,"[""PROXY_WORKER_IS_USABLE_arg_ret"", ""PROXY_GLOBAL_UNLOCK_arg_ret""]","[""hc_show_exprs_f_arg_ret""]"
1110,1,"[""PROXY_WORKER_IS_USABLE_arg_ret"", ""PROXY_GLOBAL_UNLOCK_arg_ret""]","[""ap_proxy_worker_name_ret"", ""hc_show_exprs_f_arg_ret"", ""ap_proxy_worker_name_arg_ret"", null, null, ""ap_proxy_worker_name_arg_ret"", null, null, null]"
1111,1,"[""PROXY_WORKER_IS_USABLE_arg_ret"", ""PROXY_GLOBAL_UNLOCK_arg_ret""]","[""ap_escape_uri_ret"", ""hc_show_exprs_f_arg_ret"", null]"
2766,11,"[""PROXY_WORKER_IS_USABLE_arg_ret"", ""PROXY_GLOBAL_UNLOCK_arg_ret""]","[""ap_rprintf_arg_ret""]"
2504,2,"[""PROXY_WORKER_IS_USABLE_arg_ret"", ""PROXY_GLOBAL_UNLOCK_arg_ret""]","[""ap_escape_html_ret"", ""ap_rprintf_arg_ret"", null]"
1112,1,"[""PROXY_WORKER_IS_USABLE_arg_ret"", ""PROXY_GLOBAL_UNLOCK_arg_ret""]","[""create_radio_arg_ret""]"
2505,2,[null],"[""create_radio_arg_ret""]"
1113,1,[null],"[""hc_select_exprs_f_arg_ret""]"
2506,2,"[""PROXY_WORKER_IS_USABLE_arg_ret"", ""PROXY_GLOBAL_UNLOCK_arg_ret""]","[""ap_rprintf_arg_ret"", null]"
1114,1,"[""PROXY_WORKER_IS_USABLE_arg_ret"", ""PROXY_GLOBAL_UNLOCK_arg_ret""]","[""ap_escape_uri_ret"", ""ap_rprintf_arg_ret"", null]"
1115,1,"[""PROXY_WORKER_IS_USABLE_arg_ret"", ""PROXY_GLOBAL_UNLOCK_arg_ret""]","[""ap_rprintf_arg_ret"", ""PROXY_GLOBAL_UNLOCK_arg_ret"", null, ""strcmp_arg_ret"", ""sizeof_arg"", null]"
1116,1,"[""PROXY_WORKER_IS_USABLE_arg_ret"", ""PROXY_GLOBAL_UNLOCK_arg_ret""]","[""ap_rprintf_arg_ret"", ""PROXY_GLOBAL_UNLOCK_arg_ret"", null, null, null]"
2728,6,"[""PROXY_GLOBAL_UNLOCK_arg_ret""]","[""ap_rprintf_arg_ret""]"
1117,1,"[""PROXY_GLOBAL_UNLOCK_arg_ret""]","[""ap_rprintf_arg_ret"", ""PROXY_GLOBAL_UNLOCK_arg_ret"", null, ""strcmp_arg_ret"", null]"
1118,1,"[""PROXY_GLOBAL_UNLOCK_arg_ret""]","[""ap_escape_uri_ret"", ""ap_rprintf_arg_ret"", null]"
2508,3,"[""ap_list_provider_names_ret""]","[""ap_rprintf_arg_ret""]"
2507,2,"[""ap_list_provider_names_ret""]","[""ap_rprintf_arg_ret"", ""ap_list_provider_names_t"", null, null]"
1119,1,"[""strcmp_ret""]","[""ap_rprintf_arg_ret""]"
2729,5,"[""PROXY_GLOBAL_UNLOCK_arg_ret""]","[""create_radio_arg_ret""]"
1120,1,"[""strcmp_ret""]","[""create_radio_arg_ret"", ""PROXY_GLOBAL_UNLOCK_arg_ret"", null, null, ""PROXY_GLOBAL_UNLOCK_arg_ret"", null, null, null]"
1121,1,"[""strcmp_ret""]","[""create_radio_arg_ret"", ""PROXY_GLOBAL_UNLOCK_arg_ret"", null, null, null]"
1122,1,"["" storage num_free_slots_ret""]","[""create_radio_arg_ret""]"
1123,1,"[""PROXY_GLOBAL_UNLOCK_arg_ret""]","[""create_radio_arg_ret"", null]"
1124,1,"[""PROXY_GLOBAL_UNLOCK_arg_ret""]","[""create_radio_arg_ret"", ""PROXY_GLOBAL_UNLOCK_arg_ret"", null, ""strcmp_arg_ret"", null, null]"
1125,1,"[""PROXY_GLOBAL_UNLOCK_arg_ret""]","[""create_radio_arg_ret"", ""PROXY_GLOBAL_UNLOCK_arg_ret"", null, null, null]"
1126,1,"[""apr_table_get_ret""]","[""ap_psignature_ret"", ""create_radio_arg_ret""]"
1127,1,"[""apr_table_get_ret""]","[""create_radio_arg_ret""]"
1128,1,"[""ap_get_module_config_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_proxy_initialize_balancer_arg""]"
1129,1,"[""ap_proxy_initialize_balancer_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_proxy_initialize_balancer_ret"", ""ap_proxy_initialize_balancer_arg_ret"", ""ap_proxy_initialize_balancer_arg_ret"", ""ap_proxy_initialize_balancer_arg_ret"", null]"
1130,1,"[""apr_socket_send_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_socket_send_ret"", null]"
1131,1,"[""ilink_read_ret"", null]","[""APLOGNO_ret"", null, null, ""ilink_read_ret"", null]"
1132,1,"[""ajp_msg_check_header_ret"", null]","[""APLOGNO_ret"", null, null, null]"
1133,1,"[""ilink_read_ret"", null]","[""APLOGNO_ret"", null, null, ""ilink_read_ret"", null, null, ""apr_size_t""]"
1134,1,"[""ilink_read_ret"", null]","[""APLOGNO_ret"", null, null, null, null, ""ajp_msg_check_header_arg_ret"", null, ""ajp_msg_check_header_arg_ret"", null, ""apr_size_t""]"
1135,1,"[""ap_get_core_module_config_ret"", null, null]","[""APLOGNO_ret"", null, null, ""ap_proxyerror_arg_ret""]"
1136,1,"[""ap_get_core_module_config_ret"", null, null, ""ap_proxyerror_arg_ret"", null, ""ap_proxyerror_arg_ret"", null, ""ap_proxyerror_arg_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_proxyerror_arg_ret""]"
1137,1,"[""strchr_ret"", ""ap_regexec_arg""]","[""APLOGNO_ret"", null, null, ""ap_proxyerror_arg_ret"", ""ap_proxyerror_arg_ret"", null]"
1138,1,"[""strchr_ret"", ""ap_regexec_arg""]","[""APLOGNO_ret"", ""APLOGNO_ret"", null, null, ""matcher_arg_ret"", ""matcher_ret"", ""matcher_arg_ret"", ""apr_pstrmemdup_arg_ret""]"
1139,1,"[""strcmp_ret"", ""ap_regexec_ret"", ""strcasecmp_ret"", ""strncasecmp_ret"", ""strlen_ret"", "" struct proxy_remote"", ""int"", null, ""ap_strchr_c_ret"", ""proxy_run_scheme_handler_arg"", ""ap_strchr_c_ret"", ""proxy_run_scheme_handler_arg""]","[""APLOGNO_ret"", null, null, ""ap_proxy_pre_request_arg_ret""]"
1140,1,"[""strcmp_ret"", ""ap_regexec_ret"", ""strcasecmp_ret"", ""strncasecmp_ret"", ""strlen_ret"", "" struct proxy_remote"", ""int"", null, ""ap_strchr_c_ret"", ""proxy_run_scheme_handler_arg"", ""ap_strchr_c_ret"", ""proxy_run_scheme_handler_arg""]","[""APLOGNO_ret"", null, null, ""proxy_run_scheme_handler_arg_ret"", ""strlen_arg_ret"", ""AP_PROXY_RUN_arg""]"
1141,1,"[null, ""proxy_run_scheme_handler_ret""]","[""APLOGNO_ret"", null, null, ""proxy_run_scheme_handler_arg_ret"", ""proxy_run_scheme_handler_arg_ret"", ""apr_pstrmemdup_arg_ret""]"
1142,1,"[""ap_proxy_get_worker_ret""]","[""APLOGNO_ret"", ""ap_proxy_worker_name_ret"", null, null, ""ap_check_cmd_context_arg_ret"", null, ""apr_pstrdup_ret""]"
1143,1,"[""int""]","[""APLOGNO_ret"", ""ap_proxy_worker_name_ret"", null, null, ""ap_check_cmd_context_arg_ret"", null, ""apr_table_entry_t"", ""int"", ""set_worker_param_arg"", ""apr_table_entry_t"", ""int"", ""set_balancer_param_arg_ret""]"
2509,2,"[""ap_proxy_is_ipaddr_ret""]","[""APLOGNO_ret"", ""inet_ntoa_ret"", null, null, null]"
1144,1,"[""ap_proxy_is_domainname_ret""]","[""APLOGNO_ret"", null, null, null, ""ap_proxy_is_domainname_arg_ret"", null]"
1145,1,"[""ap_proxy_is_hostname_ret""]","[""APLOGNO_ret"", null, null, null, ""ap_proxy_is_hostname_arg_ret"", null]"
1146,1,"[""ap_proxy_is_ipaddr_ret""]","[null, ""ap_proxy_is_word_arg_ret"", null]"
1147,1,"[""ap_proxy_get_worker_ret""]","[""APLOGNO_ret"", null, null, ""ap_check_cmd_context_arg_ret"", null, ""ap_proxy_de_socketfy_arg_ret"", ""ap_proxy_get_worker_arg_ret"", ""server_rec"", ""ap_proxy_de_socketfy_arg_ret""]"
1148,1,"[""ap_proxy_get_worker_ret""]","[""APLOGNO_ret"", ""ap_proxy_worker_name_ret"", null, null, ""ap_check_cmd_context_arg_ret"", null, ""ap_proxy_define_worker_arg_ret"", ""server_rec"", ""ap_proxy_define_worker_arg_ret""]"
1149,1,"[""ap_proxy_get_worker_ret""]","[""APLOGNO_ret"", ""ap_proxy_worker_name_ret"", null, null, ""ap_check_cmd_context_arg_ret"", null, ""ap_proxy_define_worker_arg_ret""]"
1150,1,"[""int""]","[""APLOGNO_ret"", ""ap_proxy_worker_name_ret"", null, null, ""ap_check_cmd_context_arg_ret"", null, ""apr_table_entry_t"", ""int"", ""set_worker_param_arg"", ""apr_table_entry_t"", ""int"", ""apr_table_setn_arg_ret""]"
1151,1,"[""ap_global_mutex_create_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_global_mutex_create_ret"", ""apr_pool_t"", null]"
2510,2,"[""int"", null]","[""ap_rprintf_arg""]"
1152,1,"[""int"", null]","[""ap_rprintf_arg"", ""proxy_balancer"", null, null, null]"
1153,1,"[""strcmp_ret""]","[""ap_rprintf_arg"", ""proxy_balancer"", null, null, ""proxy_balancer"", null, null, null]"
1154,1,"[""strcmp_ret""]","[""ap_rprintf_arg"", ""proxy_balancer"", null, null, null]"
1155,1,"[""proxy_balancer"", null, null]","[""ap_rprintf_arg""]"
2511,2,"[""int"", null]","[""ap_rprintf_arg_ret"", ""ap_proxy_parse_wstatus_arg"", null, null, null]"
1156,1,"[""int"", null]","[""ap_proxy_parse_wstatus_ret"", ""ap_rprintf_arg_ret"", null]"
2512,2,"[""int"", null]","[""ap_rprintf_arg_ret"", ""ap_proxy_parse_wstatus_arg_ret"", null, null, null]"
2513,2,"[""int"", null]","[""apr_strfsize_ret"", ""ap_rprintf_arg_ret""]"
1157,1,"[""apr_global_mutex_child_init_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_global_mutex_child_init_ret"", ""ap_proxy_initialize_worker_arg""]"
1158,1,"[""strrchr_ret"", ""apr_pstrcat_arg""]","[""APLOGNO_ret"", null, null, ""ap_construct_url_arg_ret"", ""apr_pcalloc_ret"", null]"
1159,1,"[""strlen_arg"", null]","[null, null, ""request_rec"", ""ftp_getrc_msg_arg""]"
1160,1,"[""strlen_arg"", null]","[null, null, ""request_rec"", ""ftp_getrc_msg_ret"", ""apr_pstrdup_arg""]"
1161,1,"[""int""]","[""APLOGNO_ret"", ""apr_uri_unparse_ret"", null, null, ""request_rec""]"
1162,1,"[""char""]","[null, null, ""ap_proxyerror_arg"", ""strncasecmp_arg"", ""char""]"
2514,2,"[""strncasecmp_ret""]","[null, null, ""ap_proxyerror_arg"", ""strncasecmp_arg_ret""]"
1163,1,"[""strncasecmp_ret""]","[""APLOGNO_ret"", null, null, ""ap_proxyerror_arg_ret"", ""apr_psprintf_arg_ret"", ""apr_sockaddr_info_get_arg"", ""apr_uri_port_of_scheme_ret""]"
1164,1,"[""PROXY_THREAD_LOCK_ret"", ""PROXY_THREAD_LOCK_ret"", null]","[""APLOGNO_ret"", null, null, ""PROXY_THREAD_LOCK_ret"", ""ap_proxyerror_arg_ret""]"
1165,1,"[""PROXY_THREAD_UNLOCK_ret"", ""PROXY_THREAD_UNLOCK_ret"", null]","[""APLOGNO_ret"", null, null, ""PROXY_THREAD_UNLOCK_ret"", ""ap_proxyerror_arg_ret""]"
1166,1,"[""ap_proxy_connect_backend_ret""]","[""APLOGNO_ret"", null, null, ""ap_proxyerror_arg_ret"", ""ap_proxy_checkproxyblock2_arg_ret"", ""ap_proxy_checkproxyblock2_arg_ret""]"
1167,1,"[""ap_proxy_connect_backend_ret""]","[null, null, ""proxy_ftp_cleanup_arg_ret""]"
1168,1,"[""parse_epsv_reply_ret""]","[null, null, ""ftp_proxyerror_arg_ret"", ""parse_epsv_reply_ret""]"
1169,1,"[""apr_socket_create_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_socket_create_ret"", ""ftp_proxyerror_arg_ret""]"
2515,2,"[""apr_socket_opt_set_ret"", ""ap_proxy_checkproxyblock2_arg_ret"", null, ""apr_socket_opt_set_ret""]","[""APLOGNO_ret"", null, null, ""apr_socket_opt_set_ret"", ""proxy_ftp_cleanup_arg_ret""]"
2516,2,"[""apr_socket_opt_set_ret"", null, ""apr_socket_opt_set_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_socket_opt_set_ret"", ""proxy_ftp_cleanup_arg_ret""]"
2517,2,"[""apr_socket_connect_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_socket_connect_ret"", ""proxy_ftp_cleanup_arg_ret"", ""apr_socket_connect_arg_ret""]"
1170,1,"[""apr_socket_connect_ret"", null]","[null, null, ""ftp_proxyerror_arg_ret"", ""apr_psprintf_arg_ret""]"
1171,1,"[""sscanf_ret"", ""sscanf_arg_ret"", ""apr_pstrcat_arg""]","[""APLOGNO_ret"", null, null, ""ftp_proxyerror_arg_ret"", ""sscanf_arg_ret"", ""sscanf_arg_ret"", ""sscanf_arg_ret"", ""sscanf_arg_ret"", ""apr_sockaddr_info_get_arg""]"
2518,2,"[""apr_socket_create_ret"", ""apr_socket_create_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_socket_create_ret"", ""ftp_proxyerror_arg_ret""]"
1172,1,"[""apr_socket_opt_set_ret"", ""apr_socket_opt_set_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_socket_opt_set_ret"", ""proxy_ftp_cleanup_arg_ret""]"
1173,1,"[""apr_socket_bind_ret"", ""apr_socket_bind_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_socket_bind_ret"", ""proxy_ftp_cleanup_arg_ret"", ""apr_socket_bind_arg_ret""]"
1174,1,"[""apr_socket_listen_ret"", ""apr_socket_listen_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_socket_listen_ret"", ""proxy_ftp_cleanup_arg_ret"", ""apr_socket_bind_arg_ret""]"
2519,2,"[""proxy_ftp_command_ret""]","[null, null, ""ftp_proxyerror_arg_ret""]"
1175,1,"[""apr_toupper_ret"", ""apr_table_setn_arg"", ""proxy_ftp_command_arg""]","[null, null, ""ap_set_content_type_arg_ret"", ""apr_table_setn_arg_ret""]"
1176,1,"[""ap_set_content_type_arg_ret"", null]","[null, null, ""ap_set_content_type_arg_ret"", ""ap_set_content_type_arg_ret"", null]"
1177,1,"[""mktime_ret""]","[null, null, ""ap_set_content_type_arg_ret"", null]"
1178,1,"[""ap_set_content_type_arg_ret"", null, ""proxy_ftp_command_arg"", ""ap_set_content_type_arg_ret"", null]","[null, null, ""ap_set_content_type_arg_ret"", ""ap_set_content_type_arg_ret"", null]"
1179,1,"[""APR_STATUS_IS_EINTR_ret""]","[""APLOGNO_ret"", null, null, ""apr_socket_accept_ret"", ""ap_set_content_type_arg_ret""]"
1180,1,"[""ap_run_create_connection_ret""]","[""APLOGNO_ret"", null, null, ""proxy_ftp_cleanup_arg_ret""]"
1181,1,"[""ap_run_pre_connection_ret"", null, ""ap_run_pre_connection_ret"", null]","[""APLOGNO_ret"", null, null, ""proxy_ftp_cleanup_arg_ret"", ""ap_run_pre_connection_ret""]"
1182,1,"[""apr_tolower_ret""]","[""proxy_ftp_command_arg"", ""proxy_ftp_cleanup_arg_ret"", ""proxy_ftp_cleanup_arg_ret"", null]"
2520,2,"[""proxy_ftp_cleanup_arg_ret"", null]","[null, null, ""proxy_ftp_cleanup_arg_ret""]"
1183,1,"[""proxy_ftp_cleanup_arg_ret"", null]","[""APLOGNO_ret"", null, null, ""proxy_ftp_cleanup_arg_ret"", null, ""apr_brigade_length_arg_ret""]"
1184,1,"[""APR_BUCKET_IS_EOS_ret"", ""APR_BRIGADE_LAST_ret""]","[""APLOGNO_ret"", null, null, ""proxy_ftp_cleanup_arg_ret""]"
1185,1,"[""apr_socket_close_arg_ret""]","[""APLOGNO_ret"", null, null, ""proxy_ftp_cleanup_arg_ret""]"
1186,1,"[""sc_for_req_method_by_id_ret"", ""sc_for_req_method_by_id_ret"", null]","[""APLOGNO_ret"", null, null, ""sc_for_req_method_by_id_arg_ret"", ""sc_for_req_method_by_id_arg_ret"", ""sc_for_req_method_by_id_ret""]"
1187,1,"[""ajp_msg_append_uint8_ret"", ""ajp_msg_append_uint8_ret"", ""ajp_msg_append_string_ret"", ""ajp_msg_append_string_ret"", ""ajp_msg_append_string_ret"", ""ajp_msg_append_string_ret"", ""ajp_msg_append_string_ret"", ""ap_get_server_name_ret"", ""ajp_msg_append_uint16_ret"", ""ajp_msg_append_uint8_ret"", ""ajp_msg_append_uint16_ret""]","[""APLOGNO_ret"", null, null, ""ap_get_server_name_arg_ret""]"
1188,1,"[""ajp_msg_append_uint16_ret""]","[""APLOGNO_ret"", null, null, ""ap_get_server_name_arg_ret""]"
2521,2,"[""ajp_msg_append_string_ret""]","[""APLOGNO_ret"", null, null, ""ap_get_server_name_arg_ret""]"
1189,1,"[""ajp_msg_append_string_ret""]","[null, null, ""ap_get_server_name_arg_ret"", ""apr_uint32_t"", ""apr_table_entry_t"", ""apr_uint32_t"", ""ajp_msg_append_string_arg"", ""apr_table_entry_t"", ""apr_uint32_t"", ""ajp_msg_append_string_arg""]"
2730,4,"[""ajp_msg_append_uint8_ret"", ""ajp_msg_append_string_ret""]","[""APLOGNO_ret"", null, null, ""ap_get_server_name_arg_ret""]"
2522,3,"[""ajp_msg_append_uint8_ret"", ""ajp_msg_append_string_ret""]","[""APLOGNO_ret"", null, null, ""ap_proxy_ssl_val_arg_ret""]"
1190,1,"[""ajp_msg_append_uint8_ret"", ""ajp_msg_append_uint16_ret"", ""atoi_ret""]","[""APLOGNO_ret"", null, null, ""ap_proxy_ssl_val_arg_ret""]"
1191,1,"[""ajp_msg_append_uint8_ret"", ""ajp_msg_append_string_ret""]","[""APLOGNO_ret"", null, null, ""ap_proxy_ssl_val_arg_ret"", ""ap_proxy_ssl_val_arg_ret"", ""sc_for_req_method_by_id_ret""]"
2523,3,"[""ajp_msg_append_uint8_ret"", ""ajp_msg_append_string_ret"", ""ajp_msg_append_string_ret""]","[""APLOGNO_ret"", null, null, ""ap_proxy_ssl_val_arg_ret"", ""ajp_msg_append_string_arg_ret"", ""ajp_msg_append_string_arg_ret""]"
1192,1,"[""ajp_msg_append_uint8_ret"", ""ajp_msg_append_string_ret"", ""ajp_msg_append_string_ret""]","[""APLOGNO_ret"", null, null, ""ap_proxy_ssl_val_arg_ret"", ""apr_table_entry_t"", ""apr_uint32_t"", ""ajp_msg_append_string_arg_ret"", ""apr_table_entry_t"", ""apr_uint32_t"", ""ajp_msg_append_string_arg_ret""]"
1193,1,"[""ajp_msg_append_uint8_ret""]","[""APLOGNO_ret"", null, null, ""ap_proxy_ssl_val_arg_ret""]"
1194,1,"[""ajp_msg_append_uint8_ret""]","[null, null, ""ap_proxy_ssl_val_arg_ret""]"
1195,1,"[""ajp_msg_get_uint16_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_proxy_cookie_reverse_map_arg""]"
2524,2,"[""ajp_msg_get_uint16_ret"", null]","[null, null, ""ap_proxy_cookie_reverse_map_arg"", ""ajp_msg_get_uint16_arg_ret""]"
1196,1,"[""long_res_header_for_sc_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_proxy_cookie_reverse_map_arg"", ""ajp_msg_get_uint16_arg_ret""]"
2525,2,"[""ajp_msg_get_string_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_proxy_cookie_reverse_map_arg""]"
1197,1,"[""ajp_msg_get_string_ret"", null]","[null, null, ""ap_proxy_location_reverse_map_arg_ret"", ""int"", ""strcasecmp_arg_ret"", ""strlen_arg_ret""]"
1198,1,"[""strcasecmp_ret""]","[null, null, ""ap_set_content_type_arg_ret"", ""apr_pstrdup_arg_ret""]"
1199,1,"[""ajp_msg_create_ret"", null]","[""APLOGNO_ret"", null, null, ""ajp_marshal_into_msgb_arg""]"
1200,1,"[""ajp_marshal_into_msgb_ret"", null]","[""APLOGNO_ret"", null, null, ""ajp_marshal_into_msgb_arg_ret""]"
1201,1,"[""ajp_msg_reuse_ret"", null]","[""APLOGNO_ret"", null, null, ""ajp_msg_log_arg""]"
1202,1,"[""ajp_ilink_receive_ret"", null]","[""APLOGNO_ret"", null, null, ""ajp_msg_log_arg""]"
1203,1,"[""ajp_msg_peek_uint8_ret"", null]","[""APLOGNO_ret"", null, null, ""ajp_msg_log_arg_ret""]"
1204,1,"[""ajp_msg_peek_uint8_ret"", null]","[""ajp_type_str_ret"", null, null, ""ajp_msg_log_arg_ret"", ""ajp_msg_peek_uint8_arg_ret""]"
1205,1,"[""ajp_msg_get_uint8_ret"", null]","[""APLOGNO_ret"", null, null, ""ajp_unmarshal_response_arg""]"
1206,1,"[""ajp_msg_get_uint8_arg_ret"", null]","[""APLOGNO_ret"", ""ajp_type_str_ret"", ""ajp_type_str_ret"", null, null, ""ajp_unmarshal_response_arg"", ""ajp_msg_get_uint8_arg_ret"", null]"
2526,2,"[""ajp_msg_get_uint8_ret"", null]","[""APLOGNO_ret"", null, null, ""request_rec""]"
2527,2,"[""ajp_msg_get_uint8_arg_ret"", null]","[""APLOGNO_ret"", ""ajp_type_str_ret"", ""ajp_type_str_ret"", null, null, ""request_rec"", ""ajp_msg_get_uint8_arg_ret"", null]"
1207,1,"[""ajp_msg_get_uint16_arg_ret"", ""apr_uint16_t""]","[""APLOGNO_ret"", null, null, ""request_rec"", ""ajp_msg_get_uint16_arg_ret"", ""apr_uint16_t""]"
1208,1,"[""ajp_send_header_ret"", null]","[""APLOGNO_ret"", null, null, ""ajp_send_header_ret"", ""ajp_send_header_arg_ret"", ""proxy_conn_rec"", null, null, null, ""proxy_conn_rec"", null, null, null]"
1209,1,"[""ajp_alloc_data_msg_ret"", null]","[""APLOGNO_ret"", null, null, ""is_idempotent_arg_ret""]"
1210,1,"[""strcasecmp_ret"", ""strcasecmp_arg_ret""]","[""APLOGNO_ret"", null, null, ""is_idempotent_arg_ret""]"
1211,1,"[""ap_get_brigade_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_get_brigade_ret"", ""get_content_length_arg_ret""]"
1212,1,"[""APR_BUCKET_IS_EOS_ret"", ""APR_BRIGADE_LAST_ret""]","[""APLOGNO_ret"", null, null, ""get_content_length_arg_ret""]"
1213,1,"[""strcasecmp_ret"", ""strcasecmp_arg_ret""]","[""APLOGNO_ret"", null, null, ""get_content_length_arg_ret"", null, null, ""ajp_alloc_data_msg_arg_ret"", ""ajp_alloc_data_msg_arg_ret"", null]"
1214,1,"[""apr_brigade_flatten_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_brigade_flatten_ret"", ""get_content_length_arg_ret""]"
1215,1,"[""strcasecmp_ret"", ""strcasecmp_arg_ret""]","[""APLOGNO_ret"", null, null, ""get_content_length_arg_ret"", null, ""apr_brigade_flatten_arg_ret""]"
1216,1,"[""ajp_send_data_msg_ret"", null]","[""APLOGNO_ret"", null, null, ""ajp_send_data_msg_ret"", ""ajp_msg_log_arg_ret"", ""proxy_conn_rec"", null, null, null, ""proxy_conn_rec"", null, null, null]"
