class,class_size,check,variable
705,1,"[""getenv_ret""]","[null, ""sha1_entry_pos_arg"", ""sha1_entry_pos_arg"", ""sha1_entry_pos_arg"", ""ntohl_ret"", ""ntohl_ret"", ""open_pack_index_arg_ret"", null]"
706,1,"[""getenv_ret""]","[""ntohl_ret"", ""ntohl_ret"", ""ntohl_ret"", ""ntohl_ret"", ""nth_packed_object_offset_arg""]"
707,1,"[""unpack_sha1_header_to_strbuf_ret""]","[""sha1_to_hex_ret""]"
708,1,"[""unpack_sha1_header_ret""]","[""sha1_to_hex_ret""]"
2817,2,"[""parse_sha1_header_extended_ret"", ""parse_sha1_header_extended_ret""]","[""sha1_to_hex_ret""]"
709,1,"[""cache_or_unpack_entry_ret""]","[""sha1_to_hex_ret"", null, null, ""find_pack_entry_arg_ret"", null, ""find_pack_entry_arg_ret"", null, null]"
710,1,"[null, null, null]","[""sha1_to_hex_ret""]"
711,1,"[""read_object_arg_ret"", ""sha1_to_hex_arg_ret""]","[""sha1_to_hex_ret"", ""sha1_to_hex_ret""]"
712,1,"[""stat_sha1_file_ret""]","[""sha1_to_hex_ret"", ""stat_sha1_file_arg_ret""]"
713,1,"[""has_packed_and_bad_ret"", ""has_packed_and_bad_ret"", null]","[""sha1_to_hex_ret"", ""has_packed_and_bad_ret"", null]"
714,1,"[""adjust_shared_perm_ret""]","[""adjust_shared_perm_arg_ret""]"
715,1,"[null, null]","[""get_object_directory_ret""]"
716,1,"[""write_buffer_ret""]",[]
717,1,"[""git_deflate_ret"", null]","[""sha1_to_hex_ret"", ""git_deflate_ret""]"
718,1,"[""git_deflate_end_gently_ret"", null]","[""sha1_to_hex_ret"", ""git_deflate_end_gently_ret""]"
2818,2,"[""hashcmp_ret""]","[""sha1_to_hex_ret""]"
719,1,"[""read_packed_sha1_ret""]","[""sha1_to_hex_ret""]"
720,1,"[""parse_commit_buffer_ret""]",[]
721,1,"[""parse_tag_buffer_ret""]",[]
722,1,"[""index_fd_ret""]","[""index_fd_arg_ret""]"
723,1,"[""index_fd_arg"", null, null, null]","[""resolve_gitlink_ref_arg_ret""]"
724,1,"[""sha1_object_info_ret""]","[""sha1_to_hex_ret""]"
725,1,"[""sha1_object_info_ret"", "" enum object_type""]","[""sha1_to_hex_ret"", "" enum object_type""]"
726,1,"[""nth_packed_object_oid_ret""]","[""cb_arg"", ""nth_packed_object_oid_arg_ret"", null]"
727,1,"[""git_inflate_ret"", null]","[""sha1_to_hex_ret""]"
728,1,"[""hashcmp_ret""]","[""sha1_to_hex_ret"", ""char""]"
729,1,"[""unpack_sha1_header_ret""]","[""error_errno_arg_ret""]"
730,1,"[""parse_sha1_header_ret""]","[""error_errno_arg_ret""]"
731,1,"[""unpack_sha1_rest_ret""]","[""check_stream_sha1_arg_ret""]"
732,1,"[""check_sha1_signature_ret""]","[""sha1_to_hex_ret"", ""check_stream_sha1_arg_ret""]"
733,1,"[""hashmap_lock_arg_ret"", ""hashmap_lock_arg_ret"", null, "" struct attr_check"", null]",[]
734,1,"[""int""]","[null, ""starts_with_arg_ret"", ""report_invalid_attr_arg"", ""report_invalid_attr_arg""]"
735,1,"[""sizeof_arg_ret"", null, null, null, null]",[]
2819,2,"[""int"", null, null]",[]
736,1,"[""va_arg_ret""]","[""attr_check_alloc_ret"", null, ""int""]"
2820,2,"[""git_attr_ret""]","[""git_attr_arg_ret""]"
737,1,"[""is_bare_repository_ret"", "" enum git_attr_direction"", null]",[]
738,1,"[""prefix_path_gently_ret""]","[""prefix_path_gently_arg_ret""]"
739,1,"[""int""]","[""maybe_die_on_misspelt_object_name_arg""]"
740,1,"[""int""]","[""maybe_die_on_misspelt_object_name_arg_ret""]"
741,1,"[""check_filename_arg""]","[""check_filename_arg""]"
742,1,"[""strbuf_read_file_ret""]","[""strbuf_addf_arg_ret"", null]"
2821,2,"[""chdir_ret"", ""chdir_arg_ret""]",[]
743,1,"[""int""]","[""verify_repository_format_arg_ret"", null]"
744,1,"[""verify_repository_format_ret""]","[""strbuf_release_arg_ret"", null]"
2822,2,"[""int"", null]","[""char""]"
745,1,"[""int"", null, null]","[""char""]"
746,1,"[""int"", null, null, null]","[""char""]"
747,1,"[""int"", null, null, null, null]","[""char""]"
748,1,"[""int"", null, null, null, null, null]","[""char""]"
749,1,"[""int"", null, null, null, null, null, null]","[""char""]"
750,1,"[""int"", null, null, null, null, null, null]",[]
751,1,"[""strlen_ret"", null]",[null]
752,1,"[""is_git_directory_ret""]","[""is_git_directory_arg_ret""]"
2823,2,"[""is_absolute_path_arg""]",[]
2942,3,"[""chdir_ret""]","[""chdir_arg_ret""]"
753,1,"[""chdir_ret""]",[null]
3227,8,"[""chdir_ret""]",[]
754,1,"[""stat_ret""]","[""int"", ""char"", ""char"", ""char"", ""stat_arg_ret""]"
755,1,"[""verify_repository_format_ret""]","[""strbuf_insert_arg_ret"", null, ""strbuf_setlen_arg"", ""verify_repository_format_arg_ret"", null]"
2824,2,"[""strbuf_getcwd_ret""]",[]
756,1,"[""chdir_ret"", ""setup_git_directory_gently_1_arg_ret"", null, ""setup_explicit_git_dir_arg_ret"", null]","[""setup_git_directory_gently_1_arg_ret"", null]"
757,1,"[""chdir_ret"", ""setup_git_directory_gently_1_arg_ret"", null, ""setup_discovered_git_dir_arg_ret"", null]","[""setup_git_directory_gently_1_arg_ret"", null]"
758,1,"[""setup_git_directory_gently_1_ret"", null]","[""strbuf_release_arg_ret"", null]"
759,1,"[""setup_git_directory_gently_1_ret"", null]",[]
2825,2,"[""strtol_ret""]","[""strtol_ret""]"
3159,5,"[""dup_ret""]",[]
2923,3,"[""fork_ret""]",[]
760,1,"[""setsid_ret""]",[]
761,1,"[""char""]","[""int"", ""strbuf_rtrim_arg_ret"", ""strbuf_rtrim_arg_ret"", null, ""strbuf_rtrim_arg_ret"", null]"
762,1,"[""int""]","[""oid_to_hex_ret"", "" struct ref_list_entry"", null]"
763,1,"[""clear_commit_marks_for_object_array_arg"", null, ""int"", null, null, null]","[""oid_to_hex_ret"", ""clear_commit_marks_for_object_array_arg"", null, ""int"", null]"
764,1,"[""int""]","[""Q__ret"", ""list_refs_arg"", null]"
765,1,"[""list_refs_arg_ret"", null]",[]
766,1,"[""list_refs_arg_ret"", null]","[""Q__ret"", ""list_refs_arg_ret"", null]"
767,1,"["" struct object_array_entry"", null, null, null, "" struct object_array_entry"", null, null, null]","["" struct object_array_entry"", null]"
3155,4,"[""setup_revisions_ret""]","[""setup_revisions_arg_ret""]"
768,1,"[""write_bundle_refs_ret""]",[]
769,1,"[""commit_lock_file_ret""]","[""hold_lock_file_for_update_arg_ret""]"
3156,4,"[""run_command_ret""]",[]
2826,2,"[""int""]","[""unsigned char""]"
770,1,"[""say1_arg"", ""int"", ""say1_arg""]","[""say2_arg_ret""]"
771,1,"[""strcmp_ret""]","[""strlen_ret"", ""decode_85_arg""]"
772,1,"[""strcmp_ret""]","[""strlen_ret"", ""encode_85_arg""]"
773,1,"[null, ""int""]","[""va_start_arg_ret""]"
774,1,"[""assert_arg_ret"", null]","[""char"", ""char"", ""char""]"
775,1,"[""write_in_full_ret"", ""mmfile_t"", null]",[]
776,1,"["" struct ll_merge_driver"", null, null]","["" struct ll_merge_driver"", null]"
777,1,"[""git_config_string_arg_ret""]","[""git_config_string_arg_ret""]"
778,1,"[""add_excludes_ret""]","[""add_excludes_arg_ret""]"
779,1,"[""uname_ret""]",[]
780,1,"[""ident_in_untracked_ret""]",[]
3037,3,"[""safe_create_leading_directories_const_ret""]","[""strbuf_addf_arg_ret"", null]"
2827,2,"[""rename_ret""]","[""rename_arg_ret"", ""rename_arg_ret""]"
781,1,"[""strtol_ret""]",[]
782,1,"[""regcomp_ret"", ""regexec_ret"", ""regcomp_ret"", ""regcomp_ret""]","[""regcomp_arg_ret"", ""long"", null]"
783,1,"[""regexec_ret""]",[null]
784,1,"[""regcomp_ret""]","[""regcomp_arg_ret"", null]"
785,1,"[""find_funcname_matching_regexp_ret""]","[""regcomp_arg_ret"", ""long""]"
786,1,"[""nth_line_cb_arg_ret"", ""long""]","[""regcomp_arg_ret""]"
787,1,"["" struct mailinfo"", null, "" struct mailinfo"", null, null]",[]
788,1,"[""reencode_string_ret""]","[""reencode_string_arg_ret"", "" struct mailinfo"", null]"
789,1,"[""check_header_ret""]",[]
790,1,"[""handle_filter_arg"", null, ""handle_filter_arg"", null]",[]
2828,2,"[""strcmp_ret""]","[""handle_from_arg_ret"", null, ""handle_from_arg_ret"", null, null]"
791,1,"[""strcmp_ret""]","[""handle_from_arg_ret"", null, null, ""int"", ""cleanup_space_arg_ret"", null]"
792,1,"[""strcmp_ret""]","[""handle_from_arg_ret"", null]"
793,1,"[""fgetc_ret"", null]","[""perror_arg_ret""]"
794,1,"[""socket_ret""]",[]
795,1,"[""free_arg"", null, null, ""free_arg"", null, null]","[""free_arg"", null, null]"
796,1,"[null, null]","[""skip_prefix_arg""]"
797,1,"[""ARRAY_SIZE_ret"", ""int""]","[""skip_prefix_arg_ret""]"
798,1,"[""is_transport_allowed_ret""]","[""skip_prefix_arg_ret""]"
799,1,"[""strbuf_strip_suffix_ret""]","[""strbuf_strip_suffix_arg_ret"", null]"
800,1,"[""is_alternate_allowed_ret""]","[""strbuf_release_arg_ret"", null]"
801,1,"["" struct walker"", null]","[null, ""strbuf_addf_arg""]"
802,1,"["" struct walker"", null]","[null, "" struct alt_base"", null]"
2829,2,"[""fetch_indices_arg_ret"", null]","[""sha1_to_hex_ret"", null]"
803,1,"["" struct slot_results"", null, null]","[""new_http_pack_request_ret"", null, null]"
2830,2,"[""start_active_slot_ret""]",[]
804,1,"[""list_entry_ret"", null]","[""sha1_to_hex_ret""]"
805,1,"[""start_object_request_arg_ret"", null, null]","[""sha1_to_hex_ret""]"
806,1,"[""missing_target_ret""]","[""missing_target_arg_ret"", null, ""missing_target_arg_ret"", null, ""missing_target_arg_ret"", null, ""sha1_to_hex_ret""]"
807,1,"[""missing_target_arg_ret"", null, null]","[""sha1_to_hex_ret"", ""missing_target_arg_ret"", null]"
808,1,"[""missing_target_arg_ret"", null]","[""sha1_file_name_ret""]"
809,1,"[""int""]","[""install_branch_config_arg_ret"", ""install_branch_config_arg_ret"", "" struct transport"", null, null]"
810,1,"["" struct bundle_transport_data"", null]","["" struct transport"", null]"
3069,3,"[""strtol_arg_ret""]","[""strtol_arg_ret""]"
811,1,"[""int""]","[null, ""remote_find_tracking_arg_ret"", null]"
812,1,"["" struct ref""]","[null, ""char"", "" struct ref"", null, "" struct ref"", null]"
813,1,"["" struct ref""]","[null, ""char"", "" struct ref"", null]"
814,1,"[""char""]","[null, ""char"", ""char""]"
815,1,"[""int""]","[""fputc_arg"", ""char"", ""int"", ""char""]"
816,1,"["" struct ref""]","[""prettify_refname_ret"", ""prettify_refname_ret"", ""fputc_arg""]"
817,1,"["" struct ref""]","[""prettify_refname_ret"", ""fputc_arg""]"
2831,2,"[""char""]","[""fputc_arg""]"
818,1,"[""char""]","[""char"", ""fputc_arg""]"
819,1,"["" struct ref"", null]","["" struct ref"", null, null, ""int"", ""int""]"
820,1,"[""is_null_oid_ret""]","[""starts_with_ret"", "" struct ref"", "" struct ref"", null, null, ""int"", ""int""]"
821,1,"["" struct ref"", null]","[""char"", ""strbuf_add_unique_abbrev_arg_ret"", null, "" struct ref"", "" struct ref"", null, ""char"", ""int"", ""int""]"
822,1,"[""int""]","[""print_ok_ref_status_arg"", null, null, ""transport_anonymize_url_ret""]"
823,1,"[""print_ok_ref_status_arg"", null, null]","[""print_ok_ref_status_arg"", null, null, ""print_ok_ref_status_arg"", ""print_ok_ref_status_arg""]"
824,1,"[""print_ok_ref_status_arg"", null, null]","[""print_ok_ref_status_arg"", null, ""print_ok_ref_status_arg"", ""print_ok_ref_status_arg""]"
825,1,"[""print_ok_ref_status_arg"", null, null]","[""print_ok_ref_status_arg"", ""print_ok_ref_status_arg"", null, null, ""print_ok_ref_status_arg"", ""print_ok_ref_status_arg""]"
3157,7,"[""print_ok_ref_status_arg"", null, null]","[""print_ok_ref_status_arg"", ""print_ok_ref_status_arg"", null, ""print_ok_ref_status_arg"", ""print_ok_ref_status_arg""]"
826,1,"[""print_ok_ref_status_arg"", null, null]","[""print_ok_ref_status_arg"", ""print_ok_ref_status_arg"", null, null, ""print_ok_ref_status_arg"", null, ""print_ok_ref_status_arg"", null, ""print_ok_ref_status_arg"", ""print_ok_ref_status_arg""]"
827,1,"[""print_ok_ref_status_arg"", null, null]","[""print_ok_ref_status_arg"", ""print_ok_ref_status_arg"", null, null, ""print_ok_ref_status_arg"", null, ""print_ok_ref_status_arg"", ""print_ok_ref_status_arg""]"
2832,2,"[""check_refname_format_ret""]","[""char"", ""int""]"
828,1,"["" struct transport"", null]",[]
829,1,"[""is_transport_allowed_ret""]","[""is_transport_allowed_arg_ret""]"
830,1,"["" struct remote""]",[]
831,1,"["" transport push_arg"", null]",[]
832,1,"[""push_unpushed_submodules_ret""]",[]
833,1,"[""transport_refs_pushed_ret"", ""int"", ""int""]",[null]
834,1,"["" transport connect_arg"", null]",[]
835,1,"[""get_oid_hex_ret"", ""strbuf_getline_lf_arg_ret"", null, ""cb_arg""]","[""strbuf_getline_lf_arg_ret"", null]"
836,1,"[""unsigned_add_overflows_ret"", ""unsigned_add_overflows_ret""]",[]
837,1,"[""unsigned_add_overflows_ret""]",[]
838,1,"[""memmove_arg"", ""strbuf_grow_arg"", ""strbuf_grow_arg""]",[]
839,1,"[""memmove_arg"", ""strbuf_grow_arg"", ""strbuf_grow_arg"", ""strbuf_grow_arg""]",[]
840,1,"[""vsnprintf_ret""]","[""vsnprintf_ret""]"
841,1,"[""strbuf_avail_ret"", ""vsnprintf_ret""]",[]
842,1,"["" struct option"", null]","["" struct option"", null, "" struct option"", null, ""char""]"
2833,2,"["" struct option"", null]","["" struct option"", null, ""char""]"
843,1,"["" struct parse_opt_ctx_t"", "" struct option""]","["" struct option"", ""int""]"
844,1,"[""int"", ""get_arg_arg"", ""opt_command_mode_error_arg""]","[""opt_command_mode_error_arg"", ""opt_command_mode_error_arg""]"
845,1,"[""int"", ""opt_command_mode_error_arg"", ""opt_command_mode_error_arg"", null]","[""opt_command_mode_error_arg"", ""opt_command_mode_error_arg""]"
846,1,"[""opt_command_mode_error_arg"", null, ""get_arg_arg"", ""opt_command_mode_error_arg"", ""opt_command_mode_error_arg"", ""opt_command_mode_error_arg"", null]","[""opt_command_mode_error_arg"", ""opt_command_mode_error_arg""]"
847,1,"[""strtol_arg_ret""]","[""get_arg_arg_ret"", ""get_arg_arg""]"
848,1,"[""git_parse_ulong_ret""]","[""get_arg_arg_ret"", ""int""]"
849,1,"[""opt_command_mode_error_arg"", null, null, null, null, null, null, null, null, null, null, null, null]",[]
850,1,"[""skip_prefix_arg_ret""]","[""get_value_arg"", ""get_value_arg""]"
851,1,"["" struct option""]","[""starts_with_arg_ret"", ""int"", null, "" struct option"", ""starts_with_arg_ret"", ""get_value_arg"", null, ""get_value_arg"", ""starts_with_arg_ret""]"
3158,4,"[""starts_with_ret""]","[""starts_with_arg_ret""]"
2834,2,"["" struct option"", null, null, "" struct option"", null, null]","["" struct option""]"
852,1,"["" struct option"", null]","["" struct option""]"
853,1,"[null, "" struct option"", null]","["" struct option""]"
854,1,"["" struct option"", null, null, "" struct option"", null, null, "" struct option"", null, null, "" struct option"", null, null, "" struct option"", null]","["" struct option""]"
855,1,"[""strcspn_ret"", ""strlen_ret"", "" struct option"", null]","["" struct option""]"
2835,2,"[""int"", null, ""int"", null]",[]
3066,3,"[""parse_options_step_arg_ret"", ""parse_options_start_arg_ret""]","[""parse_options_step_arg_ret"", ""parse_options_start_arg_ret""]"
856,1,"[""isascii_ret""]","[""parse_options_step_arg_ret"", null]"
2836,3,"[""int"", "" struct parse_opt_ctx_t"", "" struct parse_opt_ctx_t"", null, null]","[""fputc_arg""]"
2837,2,"[""usage_argh_arg"", null]","[""fputc_arg_ret""]"
2838,2,"[""usage_argh_arg"", null, null]","[""fputc_arg_ret"", ""usage_argh_arg"", null]"
857,1,"[""usage_argh_arg"", null, ""usage_argh_arg"", null]","[""fputc_arg_ret""]"
858,1,"[""usage_argh_arg"", null]","[""fputc_arg_ret"", ""usage_argh_arg"", null]"
859,1,"[""usage_argh_arg"", null]","[""fputc_arg_ret"", ""int"", null]"
860,1,"[""int"", "" struct parse_opt_ctx_t"", "" struct parse_opt_ctx_t"", null, null]","[""fputc_arg_ret""]"
2839,3,"[""int"", null]","["" struct option"", null, ""char""]"
3209,7,"[""ferror_ret""]",[]
861,1,"[""finish_command_ret"", ""finish_command_ret""]","[""finish_command_ret""]"
862,1,"[""starts_with_ret"", ""starts_with_ret""]","[""starts_with_arg_ret""]"
2840,2,"[""find_ref_by_name_ret""]","[""find_ref_by_name_arg_ret""]"
863,1,"[""find_ref_by_name_ret"", null, null]","[""find_ref_by_name_arg_ret""]"
864,1,"["" struct commit_graft"", null]","[""oid_to_hex_ret"", "" struct strbuf""]"
865,1,"[""sign_buffer_ret""]",[]
866,1,"[""sign_buffer_ret""]","["" struct strbuf"", ""char""]"
867,1,"[""sign_buffer_ret""]","[""int_ret"", "" struct strbuf"", ""next_line_arg_ret""]"
868,1,"[""sign_buffer_ret""]","["" struct strbuf""]"
2841,2,"[null, ""int""]","[""int"", ""char""]"
2842,2,"[""generate_push_cert_arg"", null, null]",[]
869,1,"[""generate_push_cert_arg""]",[null]
2843,2,"[""generate_push_cert_arg"", null, ""int""]",[]
870,1,"[""generate_push_cert_ret""]","[""generate_push_cert_arg_ret"", ""oid_to_hex_ret"", ""oid_to_hex_ret"", ""check_to_send_update_arg_ret"", null, ""strbuf_addf_arg_ret"", null]"
871,1,"[""generate_push_cert_ret""]","[""generate_push_cert_arg_ret"", ""oid_to_hex_ret"", ""oid_to_hex_ret"", ""check_to_send_update_arg_ret"", null]"
872,1,"[""int""]","[""packet_buf_flush_arg_ret"", "" struct string_list_item"", null]"
2844,2,"[""start_async_ret""]",[]
873,1,"[""finish_async_ret""]",[]
874,1,"[""take2_ret"", ""take2_ret""]",[]
875,1,"[""getenv_ret""]","[""unsigned"", ""unsigned"", ""unsigned"", ""unsigned""]"
876,1,"[""getenv_ret""]","[""memcmp_arg"", ""unsigned"", ""unsigned"", ""unsigned""]"
877,1,"[""unsigned"", ""unsigned"", ""unsigned"", ""unsigned""]","[""sha1_to_hex_ret"", ""unsigned"", ""unsigned"", ""unsigned""]"
878,1,"[""size_t"", ""sq_quote_buf_arg_ret"", null, ""size_t""]",[]
879,1,"[""fputc_arg""]","[""quote_c_style_arg_ret"", ""quote_c_style_arg_ret""]"
880,1,"["" struct commit"", null, null, null]","[""strchr_arg_ret""]"
3197,5,"[""resolve_refdup_ret""]",[]
881,1,"[""int""]","[""get_reflog_selector_arg_ret"", null, "" struct reflog_info"", null]"
882,1,"[""int""]","[""get_reflog_selector_arg_ret"", null, "" struct reflog_info"", null, "" struct reflog_info"", null]"
2845,2,"[""int""]","[null, null, null, ""size_t"", null, ""git_env_ulong_ret""]"
2846,2,"[""strdup_ret""]",[]
2847,2,"[""int""]","[null, null, ""memset_arg""]"
2848,2,"[""do_xmalloc_arg""]",[]
883,1,"[""realloc_ret""]",[]
884,1,"[""unsigned_mult_overflows_ret""]",[]
885,1,"[""calloc_ret""]",[]
2849,3,"[""int"", null, null]","[""open_arg_ret""]"
2850,3,"[""fopen_arg_ret"", ""fopen_arg_ret""]","[""fopen_arg_ret""]"
2851,2,"[""fdopen_ret"", null]",[]
886,1,"[""access_error_is_ok_ret"", ""access_ret""]","[""access_arg_ret""]"
2852,2,"[""vsnprintf_ret""]",[]
887,1,"[""vsnprintf_ret"", ""size_t""]",[]
888,1,"[""write_in_full_ret"", ""size_t""]","[""xopen_arg_ret""]"
889,1,"[""close_ret""]","[""xopen_arg_ret""]"
890,1,"[""get_oid_hex_ret"", ""strlen_ret""]","[""get_oid_hex_arg_ret""]"
891,1,"["" struct rev_info"", null, ""format_decorations_arg"", null]","["" struct rev_info"", null, null, null, ""format_decorations_arg"", null]"
892,1,"["" struct rev_info"", null, ""format_decorations_arg"", null]","[""format_decorations_arg_ret"", null, "" struct rev_info"", null, null]"
893,1,"[""fmt_output_commit_arg"", null]","[""fmt_output_commit_arg"", null, null, ""fmt_output_commit_arg"", null]"
894,1,"[""fmt_output_commit_arg"", null, ""fmt_output_commit_arg"", null, null]","[""fmt_output_commit_arg"", null, null, ""fmt_output_commit_arg"", null, null, ""int"", null]"
895,1,"[""fmt_output_commit_arg"", null, ""fmt_output_commit_arg"", null, null]","[""fmt_output_commit_arg"", null, null, ""int"", ""fmt_output_commit_arg"", null, null, ""int"", null]"
896,1,"[""put_revision_mark_arg"", null]","[""find_unique_abbrev_ret"", ""put_revision_mark_arg_ret"", null, null]"
897,1,"[""log_write_email_headers_arg_ret"", null, null]","[""diff_get_color_opt_ret"", ""log_write_email_headers_arg_ret"", null, null]"
898,1,"[""log_write_email_headers_arg_ret"", null, ""show_reflog_message_arg""]","[""log_write_email_headers_arg_ret"", null, null]"
899,1,"[""log_write_email_headers_arg_ret"", null, null]","[""find_unique_abbrev_ret"", ""put_revision_mark_arg_ret"", null, null]"
900,1,"["" struct commit""]","[""find_unique_abbrev_ret"", ""show_children_arg_ret"", null, null]"
901,1,"[""log_write_email_headers_arg_ret"", null, null]","[""diff_get_color_opt_ret"", ""show_children_arg_ret"", null, null]"
902,1,"[""show_mergetag_arg_ret"", null]","[""show_mergetag_arg_ret"", null, null, null, ""strbuf_addstr_arg_ret"", null]"
903,1,"[""show_log_arg_ret"", null, ""int"", ""show_log_arg_ret"", null, null, ""int""]","[""show_log_arg_ret"", null, null]"
904,1,"[""line_log_print_arg_ret"", null, ""line_log_print_arg_ret"", null, ""line_log_print_arg_ret"", null]","[""line_log_print_arg_ret"", null, null, ""line_log_print_arg_ret"", null]"
905,1,"[""show_log_arg_ret"", null, ""show_log_arg_ret"", null, ""show_log_arg_ret"", null]","[""show_log_arg_ret"", null, null, ""show_log_arg_ret"", null]"
906,1,"[""show_log_arg_ret"", null, ""show_log_arg_ret"", null, ""show_log_arg_ret"", null]","[""show_log_arg_ret"", null, null]"
907,1,"[""fflush_ret""]","[""char""]"
908,1,"[""vfprintf_ret""]",[]
909,1,"[""fsync_ret""]","[""char""]"
