patch_file,old_file,new_file,patch_hunk_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,edit_words,edit_feature,old_check,old_variable,new_check,new_variable,ddg_codes,ddg_locs,cluster
redis-3.0.7_diff_redis-3.2.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.0.7/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_483.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_483.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_483.cpp,86,70,1868,1826,"rewriteConfigYesNoOption(state,""activerehashing"",server.activerehashing,REDIS_DEFAULT_ACTIVE_REHASHING);","rewriteConfigYesNoOption(state,""activerehashing"",server.activerehashing,CONFIG_DEFAULT_ACTIVE_REHASHING);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_466.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_466.cpp,"[['REDIS_DEFAULT_ACTIVE_REHASHING'], ['CONFIG_DEFAULT_ACTIVE_REHASHING']]",[-2532292650444929344],"[""rewriteConfigReadOldFile_ret""]","[""rewriteConfigNumericalOption_arg_0_ret""]","[""rewriteConfigReadOldFile_ret""]","[""rewriteConfigNumericalOption_arg_0_ret""]",set([]),set([]),517
redis-3.0.7_diff_redis-3.2.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.0.7/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_483.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_483.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_483.cpp,89,74,1871,1830,"rewriteConfigYesNoOption(state,""aof-rewrite-incremental-fsync"",server.aof_rewrite_incremental_fsync,REDIS_DEFAULT_AOF_REWRITE_INCREMENTAL_FSYNC);","rewriteConfigYesNoOption(state,""aof-rewrite-incremental-fsync"",server.aof_rewrite_incremental_fsync,CONFIG_DEFAULT_AOF_REWRITE_INCREMENTAL_FSYNC);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_467.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_467.cpp,"[['REDIS_DEFAULT_AOF_REWRITE_INCREMENTAL_FSYNC'], ['CONFIG_DEFAULT_AOF_REWRITE_INCREMENTAL_FSYNC']]",[2045097193041166556],"[""rewriteConfigReadOldFile_ret""]","[""rewriteConfigNumericalOption_arg_0_ret""]","[""rewriteConfigReadOldFile_ret""]","[""rewriteConfigNumericalOption_arg_0_ret""]",set([]),set([]),517
redis-3.0.7_diff_redis-3.2.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.0.7/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_483.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_483.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_483.cpp,90,75,1872,1831,"rewriteConfigYesNoOption(state,""aof-load-truncated"",server.aof_load_truncated,REDIS_DEFAULT_AOF_LOAD_TRUNCATED);","rewriteConfigYesNoOption(state,""aof-load-truncated"",server.aof_load_truncated,CONFIG_DEFAULT_AOF_LOAD_TRUNCATED);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_468.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_468.cpp,"[['REDIS_DEFAULT_AOF_LOAD_TRUNCATED'], ['CONFIG_DEFAULT_AOF_LOAD_TRUNCATED']]",[6824268344338805008],"[""rewriteConfigReadOldFile_ret""]","[""rewriteConfigYesNoOption_arg_0_ret""]","[""rewriteConfigReadOldFile_ret""]","[""rewriteConfigYesNoOption_arg_0_ret""]",set([]),set([]),520
redis-3.0.7_diff_redis-3.2.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.0.7/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_483.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_483.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_483.cpp,-1783,71,-1,1827,,"rewriteConfigYesNoOption(state,""protected-mode"",server.protected_mode,CONFIG_DEFAULT_PROTECTED_MODE);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_469.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_469.cpp,"[[], ['rewriteConfigYesNoOption', 'state', 'protected', 'mode', 'server', 'protected_mode', 'CONFIG_DEFAULT_PROTECTED_MODE']]",[2550767155025346674],[],[],"[""rewriteConfigReadOldFile_ret""]","[""rewriteConfigYesNoOption_arg_0_ret""]",set([]),set([]),520
redis-3.0.7_diff_redis-3.2.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.0.7/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_484.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_484.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_484.cpp,-1889,9,-1,1859,,"addReplyError(c,""Only CONFIG GET is allowed during loading"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_470.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_470.cpp,"[[], ['addReplyError', 'c', 'Only', 'CONFIG', 'GET', 'is', 'allowed', 'during', 'loading']]",[1142173870805936410],[],[],"[""strcasecmp_ret"", ""strcasecmp_arg_0"", ""strcasecmp_arg_0"", ""addReplyError_arg_0""]","[""configSetCommand_arg_0""]",set([]),set([]),193
redis-3.0.7_diff_redis-3.2.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.0.7/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_485.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_485.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_485.cpp,-1908,6,-1,1881,,"serverLog(LL_WARNING,""CONFIG REWRITE failed: %s"", strerror(errno));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_471.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_471.cpp,"[[], ['serverLog', 'LL_WARNING', 'CONFIG', 'REWRITE', 'failed', '%s', 'strerror', 'errno']]",[10398147418873425303],[],[],"[""rewriteConfig_ret""]","[""strerror_ret""]",set([]),set([]),194
redis-3.0.7_diff_redis-3.2.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.0.7/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_485.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_485.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_485.cpp,-1908,9,-1,1884,,"serverLog(LL_WARNING,""CONFIG REWRITE executed with success."");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_472.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_472.cpp,"[[], ['serverLog', 'LL_WARNING', 'CONFIG', 'REWRITE', 'executed', 'with', 'success']]",[10550595615067436599],[],[],"[""rewriteConfig_ret""]",[],set([]),set([]),195
redis-3.0.7_diff_redis-3.2.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.0.7/src/db.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.0/src/db.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_487.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_487.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_487.cpp,13,13,286,311,"notifyKeyspaceEvent(REDIS_NOTIFY_GENERIC,
                ""del"",c->argv[j],c->db->id);","notifyKeyspaceEvent(NOTIFY_GENERIC,
                ""del"",c->argv[j],c->db->id);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_473.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_473.cpp,"[['REDIS_NOTIFY_GENERIC'], ['NOTIFY_GENERIC']]",[-620601929414609450],"[""dbDelete_ret"", ""expireIfNeeded_arg_0_ret"", ""addReplyLongLong_arg_0"", ""expireIfNeeded_arg_0_ret"", ""addReplyLongLong_arg_0""]","[""notifyKeyspaceEvent_arg_2_ret"", ""notifyKeyspaceEvent_arg_2_ret""]","[""dbDelete_ret"", ""expireIfNeeded_arg_0_ret"", ""addReplyLongLong_arg_0"", ""expireIfNeeded_arg_0_ret"", ""addReplyLongLong_arg_0""]","[""notifyKeyspaceEvent_arg_2_ret"", ""notifyKeyspaceEvent_arg_2_ret""]",set([]),set([]),196
redis-3.0.7_diff_redis-3.2.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.0.7/src/db.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.0/src/db.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_490.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_490.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_490.cpp,6,6,696,725,"notifyKeyspaceEvent(REDIS_NOTIFY_GENERIC,""rename_from"",
        c->argv[1],c->db->id);","notifyKeyspaceEvent(NOTIFY_GENERIC,""rename_from"",
        c->argv[1],c->db->id);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_474.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_474.cpp,"[['REDIS_NOTIFY_GENERIC'], ['NOTIFY_GENERIC']]",[-620601929414609450],"[""lookupKeyWriteOrReply_ret"", ""addReply_arg_0_ret"", ""addReply_arg_0_ret"", ""addReply_arg_0_ret""]","[""signalModifiedKey_arg_0_ret"", ""notifyKeyspaceEvent_arg_2_ret""]",[],"[""signalModifiedKey_arg_0_ret"", ""notifyKeyspaceEvent_arg_2_ret""]",set([]),set([]),378
redis-3.0.7_diff_redis-3.2.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.0.7/src/db.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.0/src/db.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_490.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_490.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_490.cpp,8,8,698,727,"notifyKeyspaceEvent(REDIS_NOTIFY_GENERIC,""rename_to"",
        c->argv[2],c->db->id);","notifyKeyspaceEvent(NOTIFY_GENERIC,""rename_to"",
        c->argv[2],c->db->id);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_475.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_475.cpp,"[['REDIS_NOTIFY_GENERIC'], ['NOTIFY_GENERIC']]",[-620601929414609450],"[""lookupKeyWriteOrReply_ret"", ""addReply_arg_0_ret"", ""addReply_arg_0_ret"", ""addReply_arg_0_ret""]","[""notifyKeyspaceEvent_arg_2_ret"", ""notifyKeyspaceEvent_arg_2_ret""]",[],"[""notifyKeyspaceEvent_arg_2_ret"", ""notifyKeyspaceEvent_arg_2_ret""]",set([]),set([]),379
redis-3.0.7_diff_redis-3.2.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.0.7/src/db.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.0/src/db.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_491.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_491.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_491.cpp,6,6,858,887,"notifyKeyspaceEvent(REDIS_NOTIFY_EXPIRED,
        ""expired"",key,db->id);","notifyKeyspaceEvent(NOTIFY_EXPIRED,
        ""expired"",key,db->id);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_476.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_476.cpp,"[['REDIS_NOTIFY_EXPIRED'], ['NOTIFY_EXPIRED']]",[11393632386736299214],"[""getExpire_ret""]","[""propagateExpire_arg_1_ret""]","[""getExpire_ret""]","[""propagateExpire_arg_1_ret""]",set([]),set([]),197
redis-3.0.7_diff_redis-3.2.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.0.7/src/db.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.0/src/db.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_492.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_492.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_492.cpp,14,14,907,936,"notifyKeyspaceEvent(REDIS_NOTIFY_GENERIC,""del"",key,c->db->id);","notifyKeyspaceEvent(NOTIFY_GENERIC,""del"",key,c->db->id);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_477.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_477.cpp,"[['REDIS_NOTIFY_GENERIC'], ['NOTIFY_GENERIC']]",[-620601929414609450],"[""dbDelete_ret"", ""addReply_arg_0_ret""]","[""signalModifiedKey_arg_1_ret"", ""signalModifiedKey_arg_0_ret""]","[""dbDelete_ret"", ""addReply_arg_0_ret""]","[""signalModifiedKey_arg_1_ret"", ""signalModifiedKey_arg_0_ret""]",set([]),set([]),486
redis-3.0.7_diff_redis-3.2.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.0.7/src/db.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.0/src/db.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_492.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_492.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_492.cpp,21,21,914,943,"notifyKeyspaceEvent(REDIS_NOTIFY_GENERIC,""expire"",key,c->db->id);","notifyKeyspaceEvent(NOTIFY_GENERIC,""expire"",key,c->db->id);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_478.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_478.cpp,"[['REDIS_NOTIFY_GENERIC'], ['NOTIFY_GENERIC']]",[-620601929414609450],"[""lookupKeyRead_ret"", ""getLongLongFromObjectOrReply_arg_0_ret""]","[""signalModifiedKey_arg_1_ret"", ""signalModifiedKey_arg_0_ret""]","[""lookupKeyWrite_ret"", ""getLongLongFromObjectOrReply_arg_0_ret""]","[""signalModifiedKey_arg_1_ret"", ""signalModifiedKey_arg_0_ret""]",set([]),set([]),380
redis-3.0.7_diff_redis-3.2.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.0.7/src/debug.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.0/src/debug.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_493.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_493.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_493.cpp,-216,49,-1,264,,"addReplyError(c,""You must specify a subcommand for DEBUG. Try DEBUG HELP for info."");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_479.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_479.cpp,"[[], ['addReplyError', 'c', 'You', 'must', 'specify', 'a', 'subcommand', 'for', 'DEBUG', 'Try', 'DEBUG', 'HELP', 'for', 'info']]",[5037320825735112699],[],[],"[""addReplyError_arg_0"", ""addReplyError_arg_0""]","[""strcasecmp_arg_0""]",set([]),set([]),198
redis-3.0.7_diff_redis-3.2.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.0.7/src/debug.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.0/src/debug.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_493.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_493.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_493.cpp,-216,110,-1,325,,"addReplyError(c,""failed to restart the server. Check server logs."");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_480.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_480.cpp,"[[], ['addReplyError', 'c', 'failed', 'to', 'restart', 'the', 'server', 'Check', 'server', 'logs']]",[3098911773389781762],[],[],"[""strcasecmp_ret"", ""setDeferredMultiBulkLength_arg_0_ret"", ""setDeferredMultiBulkLength_arg_0_ret"", ""setDeferredMultiBulkLength_arg_0_ret""]","[""strcasecmp_arg_0_ret""]",set([]),set([]),199
redis-3.0.7_diff_redis-3.2.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.0.7/src/debug.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.0/src/debug.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_493.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_493.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_493.cpp,-216,128,-1,343,,"serverLog(LL_WARNING,""DB reloaded by DEBUG RELOAD"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_481.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_481.cpp,"[[], ['serverLog', 'LL_WARNING', 'DB', 'reloaded', 'by', 'DEBUG', 'RELOAD']]",[11851900780910206701],[],[],"[""rdbLoad_ret""]",[],set([]),set([]),511
redis-3.0.7_diff_redis-3.2.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.0.7/src/debug.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.0/src/debug.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_493.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_493.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_493.cpp,-216,138,-1,353,,"serverLog(LL_WARNING,""Append Only File loaded by DEBUG LOADAOF"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_482.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_482.cpp,"[[], ['serverLog', 'LL_WARNING', 'Append', 'Only', 'File', 'loaded', 'by', 'DEBUG', 'LOADAOF']]",[-867838073122067748],[],[],"[""loadAppendOnlyFile_ret""]",[],set([]),set([]),200
redis-3.0.7_diff_redis-3.2.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.0.7/src/debug.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.0/src/debug.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_495.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_495.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_495.cpp,-369,20,-1,492,,"sizes = sdscatprintf(sizes,""bits:%d "",(sizeof(void*) == 8)?64:32);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_483.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_483.cpp,"[[], ['sizes', 'sdscatprintf', 'sizes', 'bits', '%d', 'sizeof', 'void*', '8', '64', '32']]",[1687602424642737429],[],[],"[""addReplySds_arg_0_ret"", ""addReplySds_arg_0_ret""]","[""sdsempty_ret""]",set([]),set([]),201
redis-3.0.7_diff_redis-3.2.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.0.7/src/debug.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.0/src/debug.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_495.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_495.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_495.cpp,-369,21,-1,493,,"sizes = sdscatprintf(sizes,""robj:%d "",(int)sizeof(robj));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_484.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_484.cpp,"[[], ['sizes', 'sdscatprintf', 'sizes', 'robj', '%d', 'int', 'sizeof', 'robj']]",[-21225106588441692336],[],[],"[""addReplySds_arg_0_ret"", ""addReplySds_arg_0_ret""]","[""sdscatprintf_ret""]",set([]),set([]),507
