patch_file,old_file,new_file,patch_hunk_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,function,function_loc,edit_types,edit_words,edit_feature,check,variable,ddg_codes,ddg_locs
collectd-4.5.4_diff_collectd-4.6.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.5.4/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.6.0/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_290.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_290.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_290.cpp,6,22,422,445,"printf (""CRITICAL: Sum = %lf\n"", total);","printf ("" %s=%g;;;;"", values_names[i], values[i]);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_275.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_275.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_275.cpp,25,"[""updateVariable"", ""moveVariable"", ""updateContent"", ""addVariable""]","[[""CRITICAL"", ""Sum"", ""%lf\\n"", ""total""], [""%s"", ""%g"", ""values_names[i]"", ""values[i]""]]",[1526546190818661397],"[""match_range_ret""]","[""match_range_arg""]",set([]),set([])
collectd-4.5.4_diff_collectd-4.6.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.5.4/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.6.0/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_290.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_290.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_290.cpp,11,-424,427,-1,"printf (""WARNING: Sum = %lf\n"", total);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_276.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_276.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_276.cpp,30,"[""removeLog""]","[[""printf"", ""WARNING"", ""Sum"", ""%lf\\n"", ""total""], []]",[-7569237512138851399],"[""match_range_ret""]","[""double""]",set([]),set([9])
collectd-4.5.4_diff_collectd-4.6.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.5.4/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.6.0/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_290.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_290.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_290.cpp,16,50,432,473,"printf (""OKAY: Sum = %lf\n"", total);","printf (""WARNING: Values sum up to zero\n"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_277.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_277.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_277.cpp,35,"[""removeVariable"", ""updateContent""]","[[""OKAY"", ""Sum"", ""%lf\\n"", ""total""], [""WARNING"", ""Values"", ""sum"", ""up"", ""to"", ""zero\\n""]]",[7058116978265540768],"[""match_range_ret""]","[""double""]",set([]),set([])
collectd-4.5.4_diff_collectd-4.6.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.5.4/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.6.0/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_290.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_290.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_290.cpp,31,101,447,524,"fputs (""ERROR: Cannot get values from daemon\n"", stdout);","printf (""ERROR: Connecting to daemon at %s failed.\n"",
				socket_file_g);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_278.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_278.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_278.cpp,8,"[""updateVariable"", ""updateLog"", ""updateContent""]","[[""fputs"", ""Cannot"", ""get"", ""values"", ""from"", ""daemon\\n"", ""stdout""], [""printf"", ""Connecting"", ""to"", ""daemon"", ""at"", ""%s"", ""failed"", ""\\n"", ""socket_file_g""]]",[-8010771802535386411],"[""get_values_ret""]",[null],set([]),set([])
collectd-4.5.4_diff_collectd-4.6.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.5.4/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.6.0/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_290.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_290.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_290.cpp,-417,40,-1,463,,"printf (""WARNING: The first value is not defined\n"");",10,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_281.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_281.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_281.cpp,12,"[""addLog""]","[[], [""printf"", ""WARNING"", ""The"", ""first"", ""value"", ""is"", ""not"", ""defined\\n""]]",[-7076919509763990105],"[""isnan_ret"", ""size_t""]",[],set([]),"set([28, 38])"
collectd-4.5.4_diff_collectd-4.6.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.5.4/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.6.0/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_290.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_290.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_290.cpp,-417,110,-1,533,,"printf (""ERROR: Creating an identifier failed: %s.\n"",
				lcc_strerror (connection));",10,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_284.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_284.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_284.cpp,32,"[""addLog""]","[[], [""printf"", ""ERROR"", ""Creating"", ""an"", ""identifier"", ""failed"", ""%s"", ""\\n"", ""lcc_strerror"", ""connection""]]",[11446187054191916138],"[""lcc_string_to_identifier_ret""]","[""lcc_strerror_ret""]",set([]),set([107])
collectd-4.5.4_diff_collectd-4.6.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.5.4/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.6.0/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_290.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_290.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_290.cpp,-417,120,-1,543,,"printf (""ERROR: Retrieving values from the daemon failed: %s.\n"",
				lcc_strerror (connection));",10,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_285.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_285.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_285.cpp,42,"[""addLog""]","[[], [""printf"", ""ERROR"", ""Retrieving"", ""values"", ""from"", ""the"", ""daemon"", ""failed"", ""%s"", ""\\n"", ""lcc_strerror"", ""connection""]]",[1283486640664370102],"[""lcc_getval_ret""]","[""lcc_strerror_ret""]",set([]),set([116])
collectd-4.5.4_diff_collectd-4.6.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.5.4/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.6.0/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_291.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_291.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_291.cpp,-501,10,-1,620,,"fprintf (stderr, ""Unknown consolidation function `%s'.\n"",
							optarg);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_286.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_286.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_286.cpp,46,"[""addLog""]","[[], [""fprintf"", ""stderr"", ""Unknown"", ""consolidation"", ""function"", ""%s"", ""\\n"", ""optarg""]]",[-16371434691299585195],"[""strcasecmp_ret""]","[null, ""cn_strdup_arg""]",set([]),set([0])
collectd-4.5.4_diff_collectd-4.6.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.5.4/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.6.0/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_292.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_292.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_292.cpp,9,9,525,641,"fprintf (stderr, ""strdup failed: %s\n"",
							strerror (errno));","fprintf (stderr, ""cn_strdup failed: %s\n"",
							strerror (errno));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_287.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_287.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_287.cpp,61,"[""updateContent""]","[[""strdup""], [""cn_strdup""]]",[11800427179911702525],"[null, null, null]","[""strerror_ret"", null]",set([]),set([])
collectd-4.5.4_diff_collectd-4.6.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.5.4/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.6.0/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_293.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_293.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_293.cpp,-534,7,-1,656,,"fprintf (stderr, ""Missing required arguments.\n"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_288.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_288.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_288.cpp,82,"[""addLog""]","[[], [""fprintf"", ""stderr"", ""Missing"", ""required"", ""arguments"", ""\\n""]]",[-17151823657571118359],"[null, null, null, null, null, null]",[null],set([]),set([])
collectd-4.5.4_diff_collectd-4.6.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.5.4/src/csv.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.6.0/src/csv.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_294.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_294.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_294.cpp,-256,21,-1,289,,"fprintf (use_stdio == 1 ? stdout : stderr,
			 ""PUTVAL %s interval=%i %s\n"",
			 filename, interval_g, values);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_289.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_289.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_289.cpp,38,"[""addLog""]","[[], [""fprintf"", ""use_stdio"", ""1"", ""stdout"", ""stderr"", ""PUTVAL"", ""%s"", ""interval"", ""%i"", ""%s\\n"", ""filename"", ""interval_g"", ""values""]]",[-36992537712466701670],[null],"[null, null, null, ""stat_arg"", null, null]",set([]),set([])
collectd-4.5.4_diff_collectd-4.6.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.5.4/src/libiptc/libiptc.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.6.0/src/libiptc/libiptc.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_296.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_296.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_296.cpp,-279,71,-1,357,,"fprintf(stderr, ""ERROR: NULL pointer chain_index[%d]\n"", pos);",10,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_290.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_290.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_290.cpp,24,"[""addLog""]","[[], [""fprintf"", ""stderr"", ""ERROR"", ""NULL"", ""pointer"", ""chain_index[%d]\\n"", ""pos""]]",[-13399286285098347347],"[""TC_HANDLE_T"", null, ""debug_arg""]","[null, ""debug_arg""]",set([]),"set([48, 80])"
collectd-4.5.4_diff_collectd-4.6.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.5.4/src/libiptc/libiptc.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.6.0/src/libiptc/libiptc.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_296.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_296.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_296.cpp,-279,191,-1,477,,"fprintf(stderr, ""Chain index[%d].name: %s\n"",
				i, h->chain_index[i]->name);",10,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_291.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_291.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_291.cpp,7,"[""addLog""]","[[], [""fprintf"", ""stderr"", ""Chain"", ""index[%d]"", ""name"", ""%s\\n"", ""i"", ""h"", ""chain_index[i]"", ""name""]]",[-14815484398374098466],"[""TC_HANDLE_T"", null, ""unsigned int""]","[null, ""unsigned int"", ""TC_HANDLE_T"", null, ""unsigned int"", null]",set([]),"set([184, 186])"
collectd-4.5.4_diff_collectd-4.6.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.5.4/src/types_list.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.6.0/src/types_list.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_302.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_302.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_302.cpp,6,-169,174,-1,"fprintf (stderr, ""Failed to open types database `%s': %s.\n"",
	file, sstrerror (errno, errbuf, sizeof (errbuf)));",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_293.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_293.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_293.cpp,11,"[""removeLog""]","[[""fprintf"", ""stderr"", ""Failed"", ""to"", ""open"", ""types"", ""database"", ""%s"", ""%s"", ""\\n"", ""file"", ""sstrerror"", ""errno"", ""errbuf"", ""sizeof"", ""errbuf""], []]",[47151123933840124667],"[""fopen_ret"", null]","[""sstrerror_ret"", null, ""fopen_arg_ret""]",set([]),set([2])
collectd-4.6.1_diff_collectd-4.6.2,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.6.1/src/types_list.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.6.2/src/types_list.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_303.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_303.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_303.cpp,-169,6,-1,174,,"fprintf (stderr, ""Failed to open types database `%s': %s.\n"",
	file, sstrerror (errno, errbuf, sizeof (errbuf)));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_294.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_294.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_294.cpp,11,"[""addLog""]","[[], [""fprintf"", ""stderr"", ""Failed"", ""to"", ""open"", ""types"", ""database"", ""%s"", ""%s"", ""\\n"", ""file"", ""sstrerror"", ""errno"", ""errbuf"", ""sizeof"", ""errbuf""]]",[-47151123933840124667],"[""fopen_ret"", null]","[""sstrerror_ret"", null, ""fopen_arg_ret""]",set([]),set([2])
collectd-4.6.5_diff_collectd-4.7.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.6.5/src/liboconfig/oconfig.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.7.0/src/liboconfig/oconfig.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_311.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_311.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_311.cpp,-92,13,-1,104,,"fprintf (stderr, ""malloc failed.\n"");",10,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_301.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_301.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_301.cpp,7,"[""addLog""]","[[], [""fprintf"", ""stderr"", ""malloc"", ""failed"", ""\\n""]]",[-26567393609440779723],"[""malloc_ret"", null]",[null],set([]),set([10])
collectd-4.6.5_diff_collectd-4.7.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.6.5/src/liboconfig/oconfig.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.7.0/src/liboconfig/oconfig.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_311.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_311.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_311.cpp,-92,24,-1,115,,"fprintf (stderr, ""strdup failed.\n"");",10,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_302.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_302.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_302.cpp,18,"[""addLog""]","[[], [""fprintf"", ""stderr"", ""strdup"", ""failed"", ""\\n""]]",[-31898705550608075283],"[""sizeof_arg_ret"", null, null]",[null],set([]),set([16])
